iteration,loss,gradient_norm
2529,6733.32188892,0.657793414011
2530,6733.30458481,0.6575215787
2531,6733.287295,0.65725000506
2532,6733.27001946,0.656978692727
2533,6733.25275818,0.656707641334
2534,6733.23551114,0.656436850518
2535,6733.21827832,0.656166319913
2536,6733.2010597,0.655896049156
2537,6733.18385526,0.655626037884
2538,6733.16666498,0.655356285735
2539,6733.14948883,0.655086792345
2540,6733.13232681,0.654817557355
2541,6733.1151789,0.654548580404
2542,6733.09804506,0.65427986113
2543,6733.08092529,0.654011399176
2544,6733.06381956,0.653743194181
2545,6733.04672786,0.653475245787
2546,6733.02965016,0.653207553637
2547,6733.01258645,0.652940117372
2548,6732.99553671,0.652672936638
2549,6732.97850091,0.652406011077
2550,6732.96147905,0.652139340333
2551,6732.9444711,0.651872924053
2552,6732.92747704,0.651606761881
2553,6732.91049685,0.651340853464
2554,6732.89353051,0.651075198449
2555,6732.87657801,0.650809796483
2556,6732.85963933,0.650544647213
2557,6732.84271444,0.650279750289
2558,6732.82580333,0.65001510536
2559,6732.80890598,0.649750712074
2560,6732.79202238,0.649486570083
2561,6732.77515249,0.649222679037
2562,6732.75829631,0.648959038587
2563,6732.74145382,0.648695648386
2564,6732.72462499,0.648432508085
2565,6732.70780981,0.648169617338
2566,6732.69100827,0.647906975798
2567,6732.67422033,0.64764458312
2568,6732.65744598,0.647382438958
2569,6732.64068521,0.647120542967
2570,6732.623938,0.646858894803
2571,6732.60720433,0.646597494123
2572,6732.59048417,0.646336340583
2573,6732.57377752,0.646075433842
2574,6732.55708435,0.645814773556
2575,6732.54040464,0.645554359385
2576,6732.52373838,0.645294190987
2577,6732.50708556,0.645034268023
2578,6732.49044614,0.644774590152
2579,6732.47382011,0.644515157036
2580,6732.45720746,0.644255968335
2581,6732.44060817,0.643997023712
2582,6732.42402222,0.643738322829
2583,6732.40744958,0.643479865348
2584,6732.39089025,0.643221650934
2585,6732.37434421,0.642963679251
2586,6732.35781143,0.642705949962
2587,6732.3412919,0.642448462733
2588,6732.32478561,0.64219121723
2589,6732.30829253,0.641934213119
2590,6732.29181264,0.641677450066
2591,6732.27534594,0.64142092774
2592,6732.25889239,0.641164645807
2593,6732.24245199,0.640908603936
2594,6732.22602472,0.640652801796
2595,6732.20961055,0.640397239056
2596,6732.19320948,0.640141915387
2597,6732.17682148,0.639886830458
2598,6732.16044653,0.639631983941
2599,6732.14408463,0.639377375507
2600,6732.12773575,0.639123004828
2601,6732.11139987,0.638868871577
2602,6732.09507697,0.638614975427
2603,6732.07876705,0.638361316051
2604,6732.06247008,0.638107893124
2605,6732.04618604,0.63785470632
2606,6732.02991492,0.637601755315
2607,6732.01365671,0.637349039784
2608,6731.99741137,0.637096559403
2609,6731.98117891,0.63684431385
2610,6731.96495929,0.636592302801
2611,6731.94875251,0.636340525934
2612,6731.93255854,0.636088982928
2613,6731.91637737,0.635837673461
2614,6731.90020898,0.635586597212
2615,6731.88405336,0.635335753862
2616,6731.86791048,0.635085143091
2617,6731.85178033,0.63483476458
2618,6731.8356629,0.634584618009
2619,6731.81955817,0.634334703062
2620,6731.80346612,0.63408501942
2621,6731.78738673,0.633835566766
2622,6731.77131999,0.633586344784
2623,6731.75526588,0.633337353157
2624,6731.73922438,0.633088591571
2625,6731.72319548,0.632840059709
2626,6731.70717916,0.632591757258
2627,6731.69117541,0.632343683903
2628,6731.6751842,0.63209583933
2629,6731.65920553,0.631848223227
2630,6731.64323937,0.631600835282
2631,6731.6272857,0.631353675181
2632,6731.61134452,0.631106742614
2633,6731.59541581,0.630860037269
2634,6731.57949955,0.630613558835
2635,6731.56359571,0.630367307004
2636,6731.5477043,0.630121281464
2637,6731.53182528,0.629875481908
2638,6731.51595865,0.629629908026
2639,6731.50010439,0.62938455951
2640,6731.48426248,0.629139436053
2641,6731.4684329,0.628894537347
2642,6731.45261565,0.628649863087
2643,6731.43681069,0.628405412965
2644,6731.42101803,0.628161186676
2645,6731.40523764,0.627917183915
2646,6731.3894695,0.627673404377
2647,6731.3737136,0.627429847759
2648,6731.35796993,0.627186513755
2649,6731.34223846,0.626943402064
2650,6731.32651918,0.626700512382
2651,6731.31081208,0.626457844407
2652,6731.29511715,0.626215397837
2653,6731.27943435,0.625973172371
2654,6731.26376368,0.625731167709
2655,6731.24810513,0.625489383549
2656,6731.23245867,0.625247819592
2657,6731.2168243,0.625006475538
2658,6731.20120199,0.624765351089
2659,6731.18559173,0.624524445946
2660,6731.16999351,0.624283759811
2661,6731.1544073,0.624043292387
2662,6731.1388331,0.623803043377
2663,6731.12327088,0.623563012483
2664,6731.10772064,0.62332319941
2665,6731.09218236,0.623083603863
2666,6731.07665601,0.622844225546
2667,6731.06114159,0.622605064164
2668,6731.04563909,0.622366119424
2669,6731.03014848,0.622127391031
2670,6731.01466974,0.621888878693
2671,6730.99920288,0.621650582116
2672,6730.98374786,0.621412501008
2673,6730.96830468,0.621174635077
2674,6730.95287331,0.620936984032
2675,6730.93745375,0.620699547582
2676,6730.92204598,0.620462325436
2677,6730.90664998,0.620225317304
2678,6730.89126574,0.619988522898
2679,6730.87589325,0.619751941926
2680,6730.86053248,0.619515574102
2681,6730.84518342,0.619279419136
2682,6730.82984606,0.619043476742
2683,6730.81452039,0.618807746631
2684,6730.79920638,0.618572228516
2685,6730.78390403,0.618336922112
2686,6730.76861332,0.618101827133
2687,6730.75333423,0.617866943293
2688,6730.73806674,0.617632270306
2689,6730.72281086,0.617397807889
2690,6730.70756655,0.617163555758
2691,6730.6923338,0.616929513628
2692,6730.67711261,0.616695681216
2693,6730.66190295,0.616462058239
2694,6730.64670481,0.616228644416
2695,6730.63151817,0.615995439465
2696,6730.61634303,0.615762443103
2697,6730.60117936,0.61552965505
2698,6730.58602715,0.615297075025
2699,6730.57088639,0.615064702749
2700,6730.55575706,0.614832537941
2701,6730.54063915,0.614600580322
2702,6730.52553265,0.614368829614
2703,6730.51043753,0.614137285538
2704,6730.49535379,0.613905947816
2705,6730.48028141,0.613674816171
2706,6730.46522037,0.613443890325
2707,6730.45017067,0.613213170003
2708,6730.43513228,0.612982654927
2709,6730.42010519,0.612752344823
2710,6730.40508939,0.612522239415
2711,6730.39008487,0.612292338427
2712,6730.37509161,0.612062641586
2713,6730.36010959,0.611833148618
2714,6730.34513881,0.611603859249
2715,6730.33017924,0.611374773206
2716,6730.31523087,0.611145890216
2717,6730.30029369,0.610917210007
2718,6730.28536769,0.610688732307
2719,6730.27045285,0.610460456844
2720,6730.25554916,0.610232383348
2721,6730.2406566,0.610004511549
2722,6730.22577516,0.609776841175
2723,6730.21090482,0.609549371957
2724,6730.19604557,0.609322103627
2725,6730.1811974,0.609095035914
2726,6730.1663603,0.608868168551
2727,6730.15153424,0.60864150127
2728,6730.13671922,0.608415033802
2729,6730.12191522,0.608188765881
2730,6730.10712222,0.607962697241
2731,6730.09234022,0.607736827614
2732,6730.07756921,0.607511156734
2733,6730.06280915,0.607285684337
2734,6730.04806005,0.607060410158
2735,6730.03332189,0.60683533393
2736,6730.01859466,0.606610455391
2737,6730.00387833,0.606385774276
2738,6729.98917291,0.606161290322
2739,6729.97447837,0.605937003266
2740,6729.9597947,0.605712912845
2741,6729.94512188,0.605489018797
2742,6729.93045992,0.605265320861
2743,6729.91580878,0.605041818775
2744,6729.90116846,0.604818512277
2745,6729.88653894,0.604595401108
2746,6729.87192021,0.604372485007
2747,6729.85731226,0.604149763715
2748,6729.84271507,0.603927236971
2749,6729.82812863,0.603704904519
2750,6729.81355293,0.603482766097
2751,6729.79898795,0.60326082145
2752,6729.78443368,0.603039070318
2753,6729.76989011,0.602817512445
2754,6729.75535722,0.602596147573
2755,6729.740835,0.602374975447
2756,6729.72632344,0.60215399581
2757,6729.71182252,0.601933208406
2758,6729.69733223,0.60171261298
2759,6729.68285256,0.601492209277
2760,6729.6683835,0.601271997043
2761,6729.65392502,0.601051976023
2762,6729.63947713,0.600832145964
2763,6729.6250398,0.600612506613
2764,6729.61061302,0.600393057716
2765,6729.59619678,0.600173799021
2766,6729.58179106,0.599954730276
2767,6729.56739586,0.59973585123
2768,6729.55301116,0.59951716163
2769,6729.53863695,0.599298661226
2770,6729.52427321,0.599080349767
2771,6729.50991994,0.598862227003
2772,6729.49557711,0.598644292685
2773,6729.48124472,0.598426546563
2774,6729.46692275,0.598208988388
2775,6729.45261119,0.597991617911
2776,6729.43831003,0.597774434884
2777,6729.42401925,0.597557439059
2778,6729.40973885,0.597340630189
2779,6729.3954688,0.597124008027
2780,6729.3812091,0.596907572327
2781,6729.36695974,0.596691322841
2782,6729.3527207,0.596475259323
2783,6729.33849196,0.596259381529
2784,6729.32427352,0.596043689214
2785,6729.31006537,0.595828182132
2786,6729.29586749,0.595612860038
2787,6729.28167986,0.59539772269
2788,6729.26750249,0.595182769843
2789,6729.25333534,0.594968001255
2790,6729.23917842,0.594753416682
2791,6729.2250317,0.594539015881
2792,6729.21089519,0.594324798611
2793,6729.19676885,0.59411076463
2794,6729.18265269,0.593896913697
2795,6729.16854669,0.593683245571
2796,6729.15445083,0.59346976001
2797,6729.14036511,0.593256456775
2798,6729.12628951,0.593043335626
2799,6729.11222402,0.592830396324
2800,6729.09816862,0.592617638628
2801,6729.08412332,0.592405062302
2802,6729.07008808,0.592192667105
2803,6729.05606291,0.591980452801
2804,6729.04204779,0.591768419151
2805,6729.0280427,0.591556565918
2806,6729.01404764,0.591344892866
2807,6729.00006259,0.591133399758
2808,6728.98608754,0.590922086357
2809,6728.97212248,0.590710952428
2810,6728.95816739,0.590499997736
2811,6728.94422227,0.590289222045
2812,6728.93028711,0.59007862512
2813,6728.91636188,0.589868206728
2814,6728.90244658,0.589657966634
2815,6728.8885412,0.589447904605
2816,6728.87464572,0.589238020408
2817,6728.86076013,0.589028313809
2818,6728.84688443,0.588818784576
2819,6728.83301859,0.588609432477
2820,6728.81916261,0.58840025728
2821,6728.80531647,0.588191258753
2822,6728.79148017,0.587982436667
2823,6728.77765369,0.587773790789
2824,6728.76383702,0.587565320889
2825,6728.75003015,0.587357026738
2826,6728.73623306,0.587148908105
2827,6728.72244575,0.586940964762
2828,6728.7086682,0.58673319648
2829,6728.69490041,0.586525603029
2830,6728.68114235,0.586318184182
2831,6728.66739402,0.586110939711
2832,6728.65365541,0.585903869388
2833,6728.6399265,0.585696972985
2834,6728.62620728,0.585490250278
2835,6728.61249775,0.585283701037
2836,6728.59879788,0.585077325038
2837,6728.58510768,0.584871122055
2838,6728.57142712,0.584665091863
2839,6728.55775619,0.584459234235
2840,6728.54409489,0.584253548948
2841,6728.53044321,0.584048035777
2842,6728.51680112,0.583842694498
2843,6728.50316863,0.583637524887
2844,6728.48954571,0.583432526721
2845,6728.47593236,0.583227699778
2846,6728.46232856,0.583023043833
2847,6728.44873431,0.582818558665
2848,6728.4351496,0.582614244053
2849,6728.4215744,0.582410099773
2850,6728.40800872,0.582206125606
2851,6728.39445253,0.582002321329
2852,6728.38090583,0.581798686723
2853,6728.36736861,0.581595221567
2854,6728.35384086,0.581391925642
2855,6728.34032256,0.581188798727
2856,6728.3268137,0.580985840603
2857,6728.31331428,0.580783051052
2858,6728.29982427,0.580580429854
2859,6728.28634368,0.580377976792
2860,6728.27287248,0.580175691648
2861,6728.25941067,0.579973574203
2862,6728.24595824,0.579771624242
2863,6728.23251518,0.579569841546
2864,6728.21908147,0.5793682259
2865,6728.2056571,0.579166777087
2866,6728.19224207,0.578965494891
2867,6728.17883635,0.578764379097
2868,6728.16543995,0.578563429489
2869,6728.15205285,0.578362645852
2870,6728.13867504,0.578162027972
2871,6728.1253065,0.577961575635
2872,6728.11194723,0.577761288626
2873,6728.09859722,0.577561166733
2874,6728.08525645,0.577361209741
2875,6728.07192492,0.577161417438
2876,6728.05860262,0.576961789612
2877,6728.04528952,0.576762326049
2878,6728.03198563,0.576563026538
2879,6728.01869093,0.576363890867
2880,6728.00540541,0.576164918826
2881,6727.99212906,0.575966110203
2882,6727.97886187,0.575767464786
2883,6727.96560383,0.575568982367
2884,6727.95235493,0.575370662735
2885,6727.93911515,0.57517250568
2886,6727.92588449,0.574974510994
2887,6727.91266294,0.574776678466
2888,6727.89945048,0.574579007888
2889,6727.88624711,0.574381499051
2890,6727.87305282,0.574184151749
2891,6727.85986758,0.573986965772
2892,6727.8466914,0.573789940914
2893,6727.83352427,0.573593076967
2894,6727.82036616,0.573396373724
2895,6727.80721708,0.573199830979
2896,6727.79407701,0.573003448526
2897,6727.78094594,0.572807226159
2898,6727.76782386,0.572611163672
2899,6727.75471076,0.57241526086
2900,6727.74160664,0.572219517518
2901,6727.72851147,0.572023933442
2902,6727.71542525,0.571828508426
2903,6727.70234797,0.571633242268
2904,6727.68927962,0.571438134764
2905,6727.67622018,0.57124318571
2906,6727.66316966,0.571048394902
2907,6727.65012803,0.57085376214
2908,6727.63709529,0.570659287219
2909,6727.62407143,0.570464969937
2910,6727.61105643,0.570270810094
2911,6727.59805029,0.570076807487
2912,6727.585053,0.569882961916
2913,6727.57206455,0.569689273179
2914,6727.55908492,0.569495741075
2915,6727.5461141,0.569302365405
2916,6727.5331521,0.569109145969
2917,6727.52019888,0.568916082566
2918,6727.50725446,0.568723174998
2919,6727.49431881,0.568530423065
2920,6727.48139193,0.568337826569
2921,6727.4684738,0.568145385311
2922,6727.45556442,0.567953099093
2923,6727.44266377,0.567760967717
2924,6727.42977185,0.567568990986
2925,6727.41688865,0.567377168703
2926,6727.40401415,0.567185500669
2927,6727.39114834,0.56699398669
2928,6727.37829123,0.566802626568
2929,6727.36544279,0.566611420107
2930,6727.35260301,0.566420367112
2931,6727.33977189,0.566229467388
2932,6727.32694942,0.566038720738
2933,6727.31413559,0.565848126969
2934,6727.30133038,0.565657685885
2935,6727.28853378,0.565467397292
2936,6727.2757458,0.565277260997
2937,6727.26296641,0.565087276806
2938,6727.25019561,0.564897444525
2939,6727.23743339,0.564707763961
2940,6727.22467974,0.564518234922
2941,6727.21193464,0.564328857215
2942,6727.1991981,0.564139630647
2943,6727.18647009,0.563950555028
2944,6727.17375061,0.563761630165
2945,6727.16103965,0.563572855866
2946,6727.14833721,0.563384231942
2947,6727.13564326,0.563195758201
2948,6727.1229578,0.563007434452
2949,6727.11028082,0.562819260506
2950,6727.09761232,0.562631236173
2951,6727.08495228,0.562443361262
2952,6727.07230069,0.562255635586
2953,6727.05965754,0.562068058954
2954,6727.04702283,0.561880631178
2955,6727.03439654,0.56169335207
2956,6727.02177867,0.561506221441
2957,6727.0091692,0.561319239104
2958,6726.99656812,0.561132404871
2959,6726.98397544,0.560945718554
2960,6726.97139112,0.560759179967
2961,6726.95881518,0.560572788923
2962,6726.9462476,0.560386545236
2963,6726.93368836,0.560200448718
2964,6726.92113746,0.560014499185
2965,6726.90859489,0.559828696451
2966,6726.89606064,0.559643040331
2967,6726.88353471,0.559457530639
2968,6726.87101707,0.559272167191
2969,6726.85850773,0.559086949802
2970,6726.84600667,0.558901878287
2971,6726.83351389,0.558716952465
2972,6726.82102937,0.558532172149
2973,6726.8085531,0.558347537158
2974,6726.79608508,0.558163047307
2975,6726.7836253,0.557978702415
2976,6726.77117375,0.557794502299
2977,6726.75873041,0.557610446775
2978,6726.74629529,0.557426535664
2979,6726.73386836,0.557242768782
2980,6726.72144963,0.557059145948
2981,6726.70903908,0.556875666982
2982,6726.6966367,0.556692331702
2983,6726.68424249,0.556509139927
2984,6726.67185643,0.556326091478
2985,6726.65947851,0.556143186174
2986,6726.64710874,0.555960423835
2987,6726.63474709,0.555777804283
2988,6726.62239356,0.555595327337
2989,6726.61004814,0.555412992818
2990,6726.59771082,0.555230800549
2991,6726.58538159,0.555048750351
2992,6726.57306044,0.554866842044
2993,6726.56074737,0.554685075453
2994,6726.54844237,0.554503450398
2995,6726.53614542,0.554321966703
2996,6726.52385651,0.55414062419
2997,6726.51157565,0.553959422682
2998,6726.49930281,0.553778362004
2999,6726.487038,0.553597441978
3000,6726.4747812,0.55341666243
3001,6726.46253239,0.553236023182
3002,6726.45029159,0.553055524059
3003,6726.43805877,0.552875164887
3004,6726.42583392,0.55269494549
3005,6726.41361704,0.552514865694
3006,6726.40140813,0.552334925323
3007,6726.38920716,0.552155124205
3008,6726.37701413,0.551975462164
3009,6726.36482904,0.551795939028
3010,6726.35265187,0.551616554623
3011,6726.34048261,0.551437308776
3012,6726.32832126,0.551258201313
3013,6726.31616781,0.551079232063
3014,6726.30402225,0.550900400853
3015,6726.29188457,0.550721707511
3016,6726.27975476,0.550543151865
3017,6726.26763281,0.550364733744
3018,6726.25551872,0.550186452975
3019,6726.24341248,0.550008309389
3020,6726.23131407,0.549830302814
3021,6726.21922349,0.54965243308
3022,6726.20714073,0.549474700016
3023,6726.19506579,0.549297103453
3024,6726.18299865,0.54911964322
3025,6726.1709393,0.548942319148
3026,6726.15888774,0.548765131069
3027,6726.14684395,0.548588078812
3028,6726.13480794,0.54841116221
3029,6726.12277969,0.548234381092
3030,6726.11075919,0.548057735293
3031,6726.09874643,0.547881224642
3032,6726.08674141,0.547704848974
3033,6726.07474412,0.547528608119
3034,6726.06275454,0.547352501911
3035,6726.05077268,0.547176530183
3036,6726.03879852,0.547000692769
3037,6726.02683205,0.546824989501
3038,6726.01487327,0.546649420213
3039,6726.00292216,0.54647398474
3040,6725.99097872,0.546298682915
3041,6725.97904295,0.546123514573
3042,6725.96711482,0.54594847955
3043,6725.95519435,0.545773577679
3044,6725.9432815,0.545598808797
3045,6725.93137628,0.545424172738
3046,6725.91947869,0.545249669338
3047,6725.9075887,0.545075298434
3048,6725.89570632,0.544901059862
3049,6725.88383153,0.544726953457
3050,6725.87196433,0.544552979058
3051,6725.8601047,0.5443791365
3052,6725.84825265,0.544205425621
3053,6725.83640815,0.544031846258
3054,6725.82457122,0.54385839825
3055,6725.81274182,0.543685081434
3056,6725.80091997,0.543511895648
3057,6725.78910564,0.543338840731
3058,6725.77729884,0.543165916521
3059,6725.76549955,0.542993122857
3060,6725.75370776,0.542820459579
3061,6725.74192347,0.542647926526
3062,6725.73014667,0.542475523537
3063,6725.71837735,0.542303250452
3064,6725.70661551,0.542131107112
3065,6725.69486113,0.541959093356
3066,6725.6831142,0.541787209026
3067,6725.67137473,0.541615453962
3068,6725.6596427,0.541443828005
3069,6725.6479181,0.541272330997
3070,6725.63620092,0.541100962779
3071,6725.62449117,0.540929723192
3072,6725.61278882,0.54075861208
3073,6725.60109388,0.540587629283
3074,6725.58940632,0.540416774646
3075,6725.57772616,0.540246048009
3076,6725.56605337,0.540075449216
3077,6725.55438795,0.539904978112
3078,6725.54272989,0.539734634537
3079,6725.53107919,0.539564418338
3080,6725.51943584,0.539394329356
3081,6725.50779982,0.539224367438
3082,6725.49617114,0.539054532426
3083,6725.48454978,0.538884824165
3084,6725.47293573,0.538715242501
3085,6725.46132899,0.538545787277
3086,6725.44972955,0.538376458341
3087,6725.43813741,0.538207255536
3088,6725.42655254,0.53803817871
3089,6725.41497496,0.537869227707
3090,6725.40340464,0.537700402374
3091,6725.39184159,0.537531702557
3092,6725.38028579,0.537363128103
3093,6725.36873723,0.537194678859
3094,6725.35719592,0.537026354673
3095,6725.34566183,0.53685815539
3096,6725.33413497,0.53669008086
3097,6725.32261532,0.536522130929
3098,6725.31110288,0.536354305446
3099,6725.29959765,0.536186604259
3100,6725.2880996,0.536019027216
3101,6725.27660874,0.535851574166
3102,6725.26512506,0.535684244958
3103,6725.25364854,0.535517039442
3104,6725.24217919,0.535349957466
3105,6725.230717,0.53518299888
3106,6725.21926195,0.535016163534
3107,6725.20781404,0.534849451278
3108,6725.19637327,0.534682861963
3109,6725.18493962,0.534516395438
3110,6725.17351308,0.534350051554
3111,6725.16209366,0.534183830163
3112,6725.15068134,0.534017731115
3113,6725.13927612,0.533851754262
3114,6725.12787798,0.533685899455
3115,6725.11648692,0.533520166547
3116,6725.10510294,0.533354555389
3117,6725.09372602,0.533189065834
3118,6725.08235616,0.533023697733
3119,6725.07099335,0.53285845094
3120,6725.05963759,0.532693325308
3121,6725.04828886,0.532528320689
3122,6725.03694716,0.532363436938
3123,6725.02561248,0.532198673907
3124,6725.01428482,0.53203403145
3125,6725.00296416,0.531869509422
3126,6724.9916505,0.531705107676
3127,6724.98034384,0.531540826067
3128,6724.96904416,0.53137666445
3129,6724.95775145,0.531212622679
3130,6724.94646572,0.53104870061
3131,6724.93518695,0.530884898097
3132,6724.92391514,0.530721214997
3133,6724.91265027,0.530557651165
3134,6724.90139235,0.530394206457
3135,6724.89014136,0.530230880729
3136,6724.8788973,0.530067673837
3137,6724.86766016,0.529904585638
3138,6724.85642994,0.529741615989
3139,6724.84520661,0.529578764747
3140,6724.83399019,0.529416031768
3141,6724.82278066,0.529253416911
3142,6724.81157801,0.529090920033
3143,6724.80038224,0.528928540992
3144,6724.78919334,0.528766279645
3145,6724.77801131,0.528604135852
3146,6724.76683613,0.52844210947
3147,6724.7556678,0.528280200358
3148,6724.74450631,0.528118408375
3149,6724.73335165,0.527956733381
3150,6724.72220383,0.527795175234
3151,6724.71106282,0.527633733793
3152,6724.69992863,0.52747240892
3153,6724.68880124,0.527311200473
3154,6724.67768066,0.527150108312
3155,6724.66656687,0.526989132299
3156,6724.65545986,0.526828272293
3157,6724.64435963,0.526667528155
3158,6724.63326618,0.526506899747
3159,6724.62217949,0.526346386929
3160,6724.61109956,0.526185989563
3161,6724.60002638,0.52602570751
3162,6724.58895994,0.525865540631
3163,6724.57790024,0.52570548879
3164,6724.56684727,0.525545551848
3165,6724.55580103,0.525385729668
3166,6724.5447615,0.525226022112
3167,6724.53372868,0.525066429042
3168,6724.52270256,0.524906950323
3169,6724.51168314,0.524747585816
3170,6724.50067041,0.524588335386
3171,6724.48966437,0.524429198895
3172,6724.478665,0.524270176209
3173,6724.46767229,0.52411126719
3174,6724.45668625,0.523952471703
3175,6724.44570687,0.523793789613
3176,6724.43473413,0.523635220783
3177,6724.42376804,0.523476765079
3178,6724.41280858,0.523318422366
3179,6724.40185575,0.523160192509
3180,6724.39090954,0.523002075372
3181,6724.37996995,0.522844070823
3182,6724.36903696,0.522686178726
3183,6724.35811058,0.522528398947
3184,6724.34719079,0.522370731354
3185,6724.33627759,0.522213175811
3186,6724.32537097,0.522055732186
3187,6724.31447092,0.521898400345
3188,6724.30357745,0.521741180155
3189,6724.29269053,0.521584071484
3190,6724.28181017,0.521427074199
3191,6724.27093636,0.521270188167
3192,6724.26006909,0.521113413256
3193,6724.24920836,0.520956749334
3194,6724.23835415,0.520800196269
3195,6724.22750647,0.52064375393
3196,6724.2166653,0.520487422184
3197,6724.20583064,0.520331200901
3198,6724.19500248,0.520175089949
3199,6724.18418082,0.520019089198
3200,6724.17336565,0.519863198517
3201,6724.16255696,0.519707417775
3202,6724.15175474,0.519551746842
3203,6724.140959,0.519396185588
3204,6724.13016972,0.519240733882
3205,6724.11938689,0.519085391596
3206,6724.10861052,0.518930158599
3207,6724.09784059,0.518775034762
3208,6724.08707709,0.518620019956
3209,6724.07632003,0.518465114052
3210,6724.0655694,0.51831031692
3211,6724.05482518,0.518155628434
3212,6724.04408737,0.518001048463
3213,6724.03335596,0.517846576879
3214,6724.02263096,0.517692213555
3215,6724.01191235,0.517537958363
3216,6724.00120012,0.517383811175
3217,6723.99049428,0.517229771864
3218,6723.9797948,0.517075840301
3219,6723.9691017,0.516922016361
3220,6723.95841495,0.516768299915
3221,6723.94773456,0.516614690838
3222,6723.93706052,0.516461189002
3223,6723.92639282,0.516307794282
3224,6723.91573145,0.516154506551
3225,6723.90507641,0.516001325682
3226,6723.8944277,0.515848251551
3227,6723.8837853,0.515695284032
3228,6723.87314921,0.515542422998
3229,6723.86251943,0.515389668325
3230,6723.85189594,0.515237019888
3231,6723.84127874,0.515084477561
3232,6723.83066783,0.514932041221
3233,6723.8200632,0.514779710741
3234,6723.80946484,0.514627485999
3235,6723.79887275,0.514475366869
3236,6723.78828692,0.514323353228
3237,6723.77770734,0.514171444952
3238,6723.76713401,0.514019641917
3239,6723.75656692,0.513867944
3240,6723.74600607,0.513716351078
3241,6723.73545145,0.513564863026
3242,6723.72490305,0.513413479723
3243,6723.71436087,0.513262201046
3244,6723.70382489,0.513111026871
3245,6723.69329513,0.512959957077
3246,6723.68277156,0.512808991541
3247,6723.67225418,0.512658130142
3248,6723.661743,0.512507372757
3249,6723.65123799,0.512356719265
3250,6723.64073916,0.512206169544
3251,6723.63024649,0.512055723473
3252,6723.61975999,0.51190538093
3253,6723.60927964,0.511755141795
3254,6723.59880544,0.511605005947
3255,6723.58833739,0.511454973265
3256,6723.57787548,0.511305043629
3257,6723.5674197,0.511155216919
3258,6723.55697004,0.511005493013
3259,6723.54652651,0.510855871794
3260,6723.53608909,0.510706353139
3261,6723.52565777,0.510556936931
3262,6723.51523256,0.510407623049
3263,6723.50481345,0.510258411375
3264,6723.49440042,0.510109301789
3265,6723.48399348,0.509960294172
3266,6723.47359262,0.509811388406
3267,6723.46319783,0.509662584373
3268,6723.45280911,0.509513881952
3269,6723.44242645,0.509365281028
3270,6723.43204984,0.50921678148
3271,6723.42167929,0.509068383193
3272,6723.41131477,0.508920086047
3273,6723.40095629,0.508771889925
3274,6723.39060385,0.508623794711
3275,6723.38025743,0.508475800286
3276,6723.36991703,0.508327906534
3277,6723.35958264,0.508180113338
3278,6723.34925426,0.508032420581
3279,6723.33893188,0.507884828147
3280,6723.3286155,0.507737335919
3281,6723.31830511,0.507589943782
3282,6723.3080007,0.507442651618
3283,6723.29770227,0.507295459313
3284,6723.28740982,0.507148366751
3285,6723.27712333,0.507001373816
3286,6723.2668428,0.506854480393
3287,6723.25656823,0.506707686366
3288,6723.24629961,0.506560991621
3289,6723.23603694,0.506414396043
3290,6723.2257802,0.506267899517
3291,6723.21552939,0.506121501929
3292,6723.20528452,0.505975203164
3293,6723.19504556,0.505829003108
3294,6723.18481252,0.505682901647
3295,6723.17458539,0.505536898667
3296,6723.16436416,0.505390994055
3297,6723.15414883,0.505245187697
3298,6723.1439394,0.50509947948
3299,6723.13373585,0.50495386929
3300,6723.12353818,0.504808357015
3301,6723.11334639,0.504662942542
3302,6723.10316047,0.504517625757
3303,6723.09298041,0.504372406549
3304,6723.08280622,0.504227284804
3305,6723.07263787,0.504082260412
3306,6723.06247538,0.503937333259
3307,6723.05231872,0.503792503234
3308,6723.04216791,0.503647770226
3309,6723.03202292,0.503503134122
3310,6723.02188376,0.50335859481
3311,6723.01175042,0.503214152181
3312,6723.00162289,0.503069806123
3313,6722.99150118,0.502925556525
3314,6722.98138526,0.502781403275
3315,6722.97127515,0.502637346264
3316,6722.96117082,0.502493385382
3317,6722.95107228,0.502349520516
3318,6722.94097953,0.502205751559
3319,6722.93089254,0.502062078399
3320,6722.92081133,0.501918500927
3321,6722.91073589,0.501775019034
3322,6722.9006662,0.501631632609
3323,6722.89060226,0.501488341543
3324,6722.88054408,0.501345145728
3325,6722.87049163,0.501202045053
3326,6722.86044493,0.501059039411
3327,6722.85040395,0.500916128692
3328,6722.84036871,0.500773312789
3329,6722.83033918,0.500630591592
3330,6722.82031537,0.500487964993
3331,6722.81029727,0.500345432885
3332,6722.80028487,0.500202995159
3333,6722.79027817,0.500060651707
3334,6722.78027717,0.499918402423
3335,6722.77028185,0.499776247197
3336,6722.76029222,0.499634185924
3337,6722.75030827,0.499492218496
3338,6722.74032999,0.499350344806
3339,6722.73035737,0.499208564747
3340,6722.72039042,0.499066878212
3341,6722.71042912,0.498925285095
3342,6722.70047348,0.49878378529
3343,6722.69052348,0.49864237869
3344,6722.68057912,0.498501065189
3345,6722.67064039,0.498359844681
3346,6722.6607073,0.49821871706
3347,6722.65077983,0.498077682221
3348,6722.64085798,0.497936740059
3349,6722.63094174,0.497795890467
3350,6722.62103111,0.497655133341
3351,6722.61112609,0.497514468576
