job_id,target,target_column,horizon_windows,family,candidate_id,fold,status,failure,full_training_rows,sampled_training_rows,sampled_training_timestamps,validation_rows,training_origin_start,training_origin_end,maximum_training_target_timestamp,validation_origin_start,validation_origin_end,rows,rmse,mae,mape_percent,r_squared,mape_nonzero_rows,mape_zero_actual_rows,fit_seconds,prediction_seconds
speed_h3,speed,target_speed_h3,3,random_forest,forest_balanced,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T16:00:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,5.2678137547,4.0784074105,11.4345863638,0.6882195477,8400,0,0.052541,0.040328
speed_h3,speed,target_speed_h3,3,random_forest,forest_balanced,5,success,,118350,2400,96,8325,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T16:00:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T15:00:00+05:30,8325,6.7091050564,4.6705666367,18.5522342447,0.6607438763,8325,0,0.052245,0.037855
speed_h3,speed,target_speed_h3,3,random_forest,forest_deep,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T16:00:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,4.5620324672,3.4364483879,10.8587933817,0.8434690215,8400,0,0.074348,0.039948
speed_h3,speed,target_speed_h3,3,random_forest,forest_deep,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T16:00:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,4.5539930447,3.4279453209,11.4292333217,0.8409610792,8400,0,0.074913,0.039804
speed_h3,speed,target_speed_h3,3,random_forest,forest_deep,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T16:00:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,5.3473518717,3.9044646024,14.1609508095,0.7906645068,8400,0,0.085436,0.040539
speed_h3,speed,target_speed_h3,3,random_forest,forest_deep,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T16:00:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,5.6507339061,4.3498210019,12.0997069193,0.641245157,8400,0,0.076223,0.041289
speed_h3,speed,target_speed_h3,3,random_forest,forest_deep,5,success,,118350,2400,96,8325,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T16:00:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T15:00:00+05:30,8325,6.5588482007,4.6558701718,17.9678066752,0.6757696464,8325,0,0.066438,0.041153
speed_h3,speed,target_speed_h3,3,xgboost,xgb_balanced,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T16:00:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,4.7012910318,3.5527999467,11.8286029893,0.833766775,8400,0,0.037988,0.021055
speed_h3,speed,target_speed_h3,3,xgboost,xgb_balanced,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T16:00:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,4.6626421721,3.4529080538,12.2928642939,0.8332818552,8400,0,0.040955,0.019892
speed_h3,speed,target_speed_h3,3,xgboost,xgb_balanced,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T16:00:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,5.196199499,3.8002483833,14.3272961087,0.8023317226,8400,0,0.041537,0.020612
speed_h3,speed,target_speed_h3,3,xgboost,xgb_balanced,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T16:00:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,5.2229524068,4.0728337157,11.7390711896,0.6935072571,8400,0,0.039168,0.023139
speed_h3,speed,target_speed_h3,3,xgboost,xgb_balanced,5,success,,118350,2400,96,8325,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T16:00:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T15:00:00+05:30,8325,6.3005769129,4.5209890521,18.611631748,0.7008016834,8325,0,0.040388,0.022277
speed_h3,speed,target_speed_h3,3,xgboost,xgb_deep,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T16:00:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,4.846677729,3.631654651,11.8825365257,0.823326325,8400,0,0.064709,0.021409
speed_h3,speed,target_speed_h3,3,xgboost,xgb_deep,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T16:00:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,4.6702080372,3.524648348,11.9469751589,0.8327403638,8400,0,0.063829,0.021417
speed_h3,speed,target_speed_h3,3,xgboost,xgb_deep,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T16:00:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,5.3525987854,3.8435325626,14.6495589867,0.7902534981,8400,0,0.073363,0.020507
speed_h3,speed,target_speed_h3,3,xgboost,xgb_deep,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T16:00:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,5.2264150453,4.0659935134,11.6148561694,0.693100734,8400,0,0.07398,0.021984
speed_h3,speed,target_speed_h3,3,xgboost,xgb_deep,5,success,,118350,2400,96,8325,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T16:00:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T15:00:00+05:30,8325,6.3331850526,4.5181647832,18.1443817647,0.6976967147,8325,0,0.06245,0.023382
speed_h4,speed,target_speed_h4,4,linear_regression,linear_default,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T16:30:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,7.0776707059,5.5115480103,17.8426709369,0.6216534176,8400,0,0.031373,0.02153
speed_h4,speed,target_speed_h4,4,linear_regression,linear_default,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T16:30:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,6.5606403768,5.0802683886,17.1255966158,0.6708570928,8400,0,0.033471,0.021722
speed_h4,speed,target_speed_h4,4,linear_regression,linear_default,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T16:30:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,7.1005864089,5.6105123048,18.9267970761,0.6301315186,8400,0,0.031462,0.02139
speed_h4,speed,target_speed_h4,4,linear_regression,linear_default,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T16:30:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,6.6870020522,5.0905780492,15.5815748023,0.4947627695,8400,0,0.031648,0.022068
speed_h4,speed,target_speed_h4,4,linear_regression,linear_default,5,success,,118350,2400,96,8300,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T16:30:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T14:30:00+05:30,8300,7.7760521929,6.0509339464,21.7416138877,0.5439904988,8300,0,0.030516,0.019966
speed_h4,speed,target_speed_h4,4,decision_tree,tree_balanced,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T16:30:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,5.9225877789,4.3855121636,14.0357753524,0.7350694007,8400,0,0.040134,0.019036
speed_h4,speed,target_speed_h4,4,decision_tree,tree_balanced,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T16:30:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,5.6910160085,4.1327259547,14.2345762246,0.7523310001,8400,0,0.04127,0.020425
speed_h4,speed,target_speed_h4,4,decision_tree,tree_balanced,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T16:30:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,6.651958461,4.8119496845,16.9761805877,0.6753929502,8400,0,0.046976,0.021137
speed_h4,speed,target_speed_h4,4,decision_tree,tree_balanced,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T16:30:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,6.4052441943,5.0099808371,14.1294375079,0.5364422824,8400,0,0.041474,0.020374
speed_h4,speed,target_speed_h4,4,decision_tree,tree_balanced,5,success,,118350,2400,96,8300,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T16:30:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T14:30:00+05:30,8300,8.5810941787,6.0553235675,22.7033660254,0.444683095,8300,0,0.041729,0.019469
speed_h4,speed,target_speed_h4,4,decision_tree,tree_deep,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T16:30:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,6.2319323192,4.6136953233,14.6605325454,0.7066712944,8400,0,0.05251,0.023885
speed_h4,speed,target_speed_h4,4,decision_tree,tree_deep,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T16:30:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,6.1989668046,4.5599451076,15.6717475473,0.7061466424,8400,0,0.046975,0.021534
speed_h4,speed,target_speed_h4,4,decision_tree,tree_deep,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T16:30:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,7.0543716068,5.1114204707,17.2251345777,0.6349304946,8400,0,0.050171,0.021004
speed_h4,speed,target_speed_h4,4,decision_tree,tree_deep,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T16:30:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,6.8699112904,5.2822376865,14.9834793609,0.4667453009,8400,0,0.048431,0.022252
speed_h4,speed,target_speed_h4,4,decision_tree,tree_deep,5,success,,118350,2400,96,8300,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T16:30:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T14:30:00+05:30,8300,8.4461083228,5.9670312452,22.2440920581,0.4620166292,8300,0,0.049247,0.021248
speed_h4,speed,target_speed_h4,4,random_forest,forest_balanced,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T16:30:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,4.6787864764,3.554286696,10.8981889332,0.834660903,8400,0,0.052187,0.036579
speed_h4,speed,target_speed_h4,4,random_forest,forest_balanced,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T16:30:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,4.336031296,3.2705769733,11.0301952325,0.8562271598,8400,0,0.049955,0.037633
speed_h4,speed,target_speed_h4,4,random_forest,forest_balanced,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T16:30:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,5.6059928003,4.1148706714,14.7758257848,0.7694506183,8400,0,0.053419,0.036961
speed_h4,speed,target_speed_h4,4,random_forest,forest_balanced,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T16:30:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,5.1788692133,3.9996786119,11.4203100591,0.6969583514,8400,0,0.052948,0.041564
speed_h4,speed,target_speed_h4,4,random_forest,forest_balanced,5,success,,118350,2400,96,8300,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T16:30:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T14:30:00+05:30,8300,6.6383385817,4.6844427342,18.9328278745,0.6676663201,8300,0,0.062232,0.035615
speed_h4,speed,target_speed_h4,4,random_forest,forest_deep,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T16:30:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,5.0117310721,3.732953307,12.2248756137,0.8102924448,8400,0,0.062833,0.038984
speed_h4,speed,target_speed_h4,4,random_forest,forest_deep,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T16:30:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,4.4077249504,3.3473144566,11.0201699292,0.8514334604,8400,0,0.074188,0.041704
speed_h4,speed,target_speed_h4,4,random_forest,forest_deep,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T16:30:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,5.7737288932,4.2173804788,15.0619517113,0.7554477484,8400,0,0.074836,0.038655
speed_h4,speed,target_speed_h4,4,random_forest,forest_deep,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T16:30:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,5.378616707,4.1735577781,11.9474551841,0.6731310816,8400,0,0.063896,0.041468
speed_h4,speed,target_speed_h4,4,random_forest,forest_deep,5,success,,118350,2400,96,8300,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T16:30:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T14:30:00+05:30,8300,7.0516309287,5.050936313,19.7000429821,0.6249970316,8300,0,0.075267,0.041343
speed_h4,speed,target_speed_h4,4,xgboost,xgb_balanced,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T16:30:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,5.1808040283,3.8819500905,12.982625081,0.7972768065,8400,0,0.040951,0.021504
speed_h4,speed,target_speed_h4,4,xgboost,xgb_balanced,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T16:30:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,4.5807780345,3.4205066049,11.8444956301,0.8395386165,8400,0,0.041577,0.020564
speed_h4,speed,target_speed_h4,4,xgboost,xgb_balanced,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T16:30:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,5.4466660615,4.0200026355,14.5618286674,0.7823691848,8400,0,0.040057,0.021422
speed_h4,speed,target_speed_h4,4,xgboost,xgb_balanced,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T16:30:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,5.523553542,4.3044907699,12.8140158898,0.6552775488,8400,0,0.040378,0.021107
speed_h4,speed,target_speed_h4,4,xgboost,xgb_balanced,5,success,,118350,2400,96,8300,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T16:30:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T14:30:00+05:30,8300,6.8252732843,4.7859423062,20.1620085702,0.6486858454,8300,0,0.044441,0.022549
speed_h4,speed,target_speed_h4,4,xgboost,xgb_deep,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T16:30:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,5.0257518469,3.8025013817,12.0909961121,0.8092295116,8400,0,0.061175,0.023221
speed_h4,speed,target_speed_h4,4,xgboost,xgb_deep,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T16:30:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,5.202111746,3.8339644849,13.4748460696,0.7930566906,8400,0,0.069616,0.020503
speed_h4,speed,target_speed_h4,4,xgboost,xgb_deep,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T16:30:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,5.8255091394,4.2345878504,15.5797399145,0.7510416675,8400,0,0.056399,0.020396
speed_h4,speed,target_speed_h4,4,xgboost,xgb_deep,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T16:30:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,5.1579609628,3.9956545477,11.7165005002,0.6994003056,8400,0,0.064142,0.021442
speed_h4,speed,target_speed_h4,4,xgboost,xgb_deep,5,success,,118350,2400,96,8300,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T16:30:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T14:30:00+05:30,8300,7.0096519471,5.0349817103,20.3672757589,0.6294485933,8300,0,0.066577,0.021992
travel_time_h1,travel_time,target_travel_time_h1,1,linear_regression,linear_default,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T15:00:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,1.8619682428,1.2042746234,41.0230785247,0.4069888731,8400,0,0.032822,0.021025
travel_time_h1,travel_time,target_travel_time_h1,1,linear_regression,linear_default,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T15:00:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,1.8188265736,1.1490438054,39.8328513336,0.4232009618,8400,0,0.030227,0.019785
travel_time_h1,travel_time,target_travel_time_h1,1,linear_regression,linear_default,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T15:00:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,2.195846228,1.5323791204,54.3530986207,0.2171227224,8400,0,0.029854,0.020283
travel_time_h1,travel_time,target_travel_time_h1,1,linear_regression,linear_default,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T15:00:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,1.5892874397,1.1600172659,38.7322332985,0.274950414,8400,0,0.031682,0.0221
travel_time_h1,travel_time,target_travel_time_h1,1,linear_regression,linear_default,5,success,,118350,2400,96,8375,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T15:00:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T16:00:00+05:30,8375,2.3491116782,1.3544057108,41.7532198118,0.3919534762,8375,0,0.03198,0.019729
travel_time_h1,travel_time,target_travel_time_h1,1,decision_tree,tree_balanced,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T15:00:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,2.0192077096,0.8493871082,21.5177054677,0.3026026468,8400,0,0.041963,0.021387
travel_time_h1,travel_time,target_travel_time_h1,1,decision_tree,tree_balanced,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T15:00:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,1.7381127001,0.7348667751,17.7176232676,0.4732581657,8400,0,0.041966,0.020671
travel_time_h1,travel_time,target_travel_time_h1,1,decision_tree,tree_balanced,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T15:00:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,1.7296189091,0.7666249773,17.5628877265,0.5142747397,8400,0,0.041728,0.019723
travel_time_h1,travel_time,target_travel_time_h1,1,decision_tree,tree_balanced,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T15:00:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,1.2513179528,0.6298855491,16.9801677469,0.5505326415,8400,0,0.041459,0.020254
travel_time_h1,travel_time,target_travel_time_h1,1,decision_tree,tree_balanced,5,success,,118350,2400,96,8375,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T15:00:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T16:00:00+05:30,8375,2.4381992657,1.0148460921,21.9196680313,0.3449599193,8375,0,0.041597,0.019572
travel_time_h1,travel_time,target_travel_time_h1,1,decision_tree,tree_deep,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T15:00:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,2.1548625082,0.8799324531,21.1024485966,0.2057496162,8400,0,0.04652,0.020073
travel_time_h1,travel_time,target_travel_time_h1,1,decision_tree,tree_deep,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T15:00:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,1.7590129059,0.7393159936,17.1750993652,0.460514225,8400,0,0.045846,0.019585
travel_time_h1,travel_time,target_travel_time_h1,1,decision_tree,tree_deep,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T15:00:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,1.9192281079,0.8481235657,19.3229797461,0.4019423756,8400,0,0.045465,0.020535
travel_time_h1,travel_time,target_travel_time_h1,1,decision_tree,tree_deep,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T15:00:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,1.3086251175,0.628064932,16.363670864,0.508421013,8400,0,0.046482,0.020382
travel_time_h1,travel_time,target_travel_time_h1,1,decision_tree,tree_deep,5,success,,118350,2400,96,8375,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T15:00:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T16:00:00+05:30,8375,2.4600264427,0.9722475242,19.4968689617,0.3331793617,8375,0,0.046038,0.020892
travel_time_h1,travel_time,target_travel_time_h1,1,random_forest,forest_balanced,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T15:00:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,1.6532323293,0.7010222671,17.8569922421,0.5324951916,8400,0,0.049742,0.036656
travel_time_h1,travel_time,target_travel_time_h1,1,random_forest,forest_balanced,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T15:00:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,1.5716164927,0.6579574502,16.2095812537,0.5693394394,8400,0,0.050291,0.035153
travel_time_h1,travel_time,target_travel_time_h1,1,random_forest,forest_balanced,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T15:00:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,1.5458680362,0.6981056151,17.4494350644,0.6119973647,8400,0,0.049831,0.034655
travel_time_h1,travel_time,target_travel_time_h1,1,random_forest,forest_balanced,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T15:00:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,1.0800606841,0.5383531384,14.8622551388,0.665143201,8400,0,0.049848,0.036036
travel_time_h1,travel_time,target_travel_time_h1,1,random_forest,forest_balanced,5,success,,118350,2400,96,8375,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T15:00:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T16:00:00+05:30,8375,2.2094288865,0.8251940958,16.5576651308,0.4621148706,8375,0,0.050232,0.035781
travel_time_h1,travel_time,target_travel_time_h1,1,random_forest,forest_deep,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T15:00:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,1.6411073906,0.6854870392,16.8827214681,0.5393274808,8400,0,0.063596,0.038772
travel_time_h1,travel_time,target_travel_time_h1,1,random_forest,forest_deep,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T15:00:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,1.5080135202,0.6142080435,14.6077694762,0.6034915778,8400,0,0.071504,0.037266
travel_time_h1,travel_time,target_travel_time_h1,1,random_forest,forest_deep,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T15:00:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,1.5528977954,0.7041224055,17.3556402464,0.6084604951,8400,0,0.062481,0.037705
travel_time_h1,travel_time,target_travel_time_h1,1,random_forest,forest_deep,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T15:00:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,1.0793909206,0.5242097742,14.4716911172,0.6655583727,8400,0,0.109271,0.039946
travel_time_h1,travel_time,target_travel_time_h1,1,random_forest,forest_deep,5,success,,118350,2400,96,8375,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T15:00:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T16:00:00+05:30,8375,2.2218315738,0.8112577639,15.9432310768,0.4560590563,8375,0,0.066207,0.039221
