model_version,horizon_windows,horizon_minutes,split,dimension,slice_value,actual_label,predicted_label,rows
classical_classification_v1,3,90,test,weekday,Saturday,Heavy,Heavy,49
classical_classification_v1,3,90,test,weekday,Saturday,Heavy,Severe,0
classical_classification_v1,3,90,test,weekday,Saturday,Severe,Free-flow,0
classical_classification_v1,3,90,test,weekday,Saturday,Severe,Moderate,4
classical_classification_v1,3,90,test,weekday,Saturday,Severe,Heavy,4
classical_classification_v1,3,90,test,weekday,Saturday,Severe,Severe,0
classical_classification_v1,3,90,test,weekday,Sunday,Free-flow,Free-flow,2853
classical_classification_v1,3,90,test,weekday,Sunday,Free-flow,Moderate,92
classical_classification_v1,3,90,test,weekday,Sunday,Free-flow,Heavy,0
classical_classification_v1,3,90,test,weekday,Sunday,Free-flow,Severe,0
classical_classification_v1,3,90,test,weekday,Sunday,Moderate,Free-flow,43
classical_classification_v1,3,90,test,weekday,Sunday,Moderate,Moderate,507
classical_classification_v1,3,90,test,weekday,Sunday,Moderate,Heavy,45
classical_classification_v1,3,90,test,weekday,Sunday,Moderate,Severe,0
classical_classification_v1,3,90,test,weekday,Sunday,Heavy,Free-flow,0
classical_classification_v1,3,90,test,weekday,Sunday,Heavy,Moderate,32
classical_classification_v1,3,90,test,weekday,Sunday,Heavy,Heavy,28
classical_classification_v1,3,90,test,weekday,Sunday,Heavy,Severe,0
classical_classification_v1,3,90,test,weekday,Sunday,Severe,Free-flow,0
classical_classification_v1,3,90,test,weekday,Sunday,Severe,Moderate,0
classical_classification_v1,3,90,test,weekday,Sunday,Severe,Heavy,0
classical_classification_v1,3,90,test,weekday,Sunday,Severe,Severe,0
classical_classification_v1,3,90,test,weekday,Thursday,Free-flow,Free-flow,1623
classical_classification_v1,3,90,test,weekday,Thursday,Free-flow,Moderate,140
classical_classification_v1,3,90,test,weekday,Thursday,Free-flow,Heavy,0
classical_classification_v1,3,90,test,weekday,Thursday,Free-flow,Severe,0
classical_classification_v1,3,90,test,weekday,Thursday,Moderate,Free-flow,53
classical_classification_v1,3,90,test,weekday,Thursday,Moderate,Moderate,695
classical_classification_v1,3,90,test,weekday,Thursday,Moderate,Heavy,153
classical_classification_v1,3,90,test,weekday,Thursday,Moderate,Severe,8
classical_classification_v1,3,90,test,weekday,Thursday,Heavy,Free-flow,0
classical_classification_v1,3,90,test,weekday,Thursday,Heavy,Moderate,36
classical_classification_v1,3,90,test,weekday,Thursday,Heavy,Heavy,281
classical_classification_v1,3,90,test,weekday,Thursday,Heavy,Severe,138
classical_classification_v1,3,90,test,weekday,Thursday,Severe,Free-flow,0
classical_classification_v1,3,90,test,weekday,Thursday,Severe,Moderate,0
classical_classification_v1,3,90,test,weekday,Thursday,Severe,Heavy,79
classical_classification_v1,3,90,test,weekday,Thursday,Severe,Severe,394
classical_classification_v1,3,90,test,weekday,Tuesday,Free-flow,Free-flow,1743
classical_classification_v1,3,90,test,weekday,Tuesday,Free-flow,Moderate,188
classical_classification_v1,3,90,test,weekday,Tuesday,Free-flow,Heavy,0
classical_classification_v1,3,90,test,weekday,Tuesday,Free-flow,Severe,0
classical_classification_v1,3,90,test,weekday,Tuesday,Moderate,Free-flow,51
classical_classification_v1,3,90,test,weekday,Tuesday,Moderate,Moderate,702
classical_classification_v1,3,90,test,weekday,Tuesday,Moderate,Heavy,163
classical_classification_v1,3,90,test,weekday,Tuesday,Moderate,Severe,8
classical_classification_v1,3,90,test,weekday,Tuesday,Heavy,Free-flow,0
classical_classification_v1,3,90,test,weekday,Tuesday,Heavy,Moderate,20
classical_classification_v1,3,90,test,weekday,Tuesday,Heavy,Heavy,311
classical_classification_v1,3,90,test,weekday,Tuesday,Heavy,Severe,138
classical_classification_v1,3,90,test,weekday,Tuesday,Severe,Free-flow,0
classical_classification_v1,3,90,test,weekday,Tuesday,Severe,Moderate,0
classical_classification_v1,3,90,test,weekday,Tuesday,Severe,Heavy,80
classical_classification_v1,3,90,test,weekday,Tuesday,Severe,Severe,196
classical_classification_v1,3,90,test,weekday,Wednesday,Free-flow,Free-flow,1762
classical_classification_v1,3,90,test,weekday,Wednesday,Free-flow,Moderate,186
classical_classification_v1,3,90,test,weekday,Wednesday,Free-flow,Heavy,0
classical_classification_v1,3,90,test,weekday,Wednesday,Free-flow,Severe,0
classical_classification_v1,3,90,test,weekday,Wednesday,Moderate,Free-flow,56
classical_classification_v1,3,90,test,weekday,Wednesday,Moderate,Moderate,674
classical_classification_v1,3,90,test,weekday,Wednesday,Moderate,Heavy,192
classical_classification_v1,3,90,test,weekday,Wednesday,Moderate,Severe,13
classical_classification_v1,3,90,test,weekday,Wednesday,Heavy,Free-flow,0
classical_classification_v1,3,90,test,weekday,Wednesday,Heavy,Moderate,22
classical_classification_v1,3,90,test,weekday,Wednesday,Heavy,Heavy,314
classical_classification_v1,3,90,test,weekday,Wednesday,Heavy,Severe,141
classical_classification_v1,3,90,test,weekday,Wednesday,Severe,Free-flow,0
classical_classification_v1,3,90,test,weekday,Wednesday,Severe,Moderate,0
classical_classification_v1,3,90,test,weekday,Wednesday,Severe,Heavy,56
classical_classification_v1,3,90,test,weekday,Wednesday,Severe,Severe,184
classical_classification_v1,3,90,test,weekday_type,weekday,Free-flow,Free-flow,8972
classical_classification_v1,3,90,test,weekday_type,weekday,Free-flow,Moderate,997
classical_classification_v1,3,90,test,weekday_type,weekday,Free-flow,Heavy,7
classical_classification_v1,3,90,test,weekday_type,weekday,Free-flow,Severe,0
classical_classification_v1,3,90,test,weekday_type,weekday,Moderate,Free-flow,302
classical_classification_v1,3,90,test,weekday_type,weekday,Moderate,Moderate,3563
classical_classification_v1,3,90,test,weekday_type,weekday,Moderate,Heavy,865
classical_classification_v1,3,90,test,weekday_type,weekday,Moderate,Severe,46
classical_classification_v1,3,90,test,weekday_type,weekday,Heavy,Free-flow,0
classical_classification_v1,3,90,test,weekday_type,weekday,Heavy,Moderate,118
classical_classification_v1,3,90,test,weekday_type,weekday,Heavy,Heavy,1640
classical_classification_v1,3,90,test,weekday_type,weekday,Heavy,Severe,710
classical_classification_v1,3,90,test,weekday_type,weekday,Severe,Free-flow,0
classical_classification_v1,3,90,test,weekday_type,weekday,Severe,Moderate,1
classical_classification_v1,3,90,test,weekday_type,weekday,Severe,Heavy,370
classical_classification_v1,3,90,test,weekday_type,weekday,Severe,Severe,1184
classical_classification_v1,3,90,test,weekday_type,weekend,Free-flow,Free-flow,6092
classical_classification_v1,3,90,test,weekday_type,weekend,Free-flow,Moderate,249
classical_classification_v1,3,90,test,weekday_type,weekend,Free-flow,Heavy,0
classical_classification_v1,3,90,test,weekday_type,weekend,Free-flow,Severe,0
classical_classification_v1,3,90,test,weekday_type,weekend,Moderate,Free-flow,118
classical_classification_v1,3,90,test,weekday_type,weekend,Moderate,Moderate,1540
classical_classification_v1,3,90,test,weekday_type,weekend,Moderate,Heavy,133
classical_classification_v1,3,90,test,weekday_type,weekend,Moderate,Severe,0
classical_classification_v1,3,90,test,weekday_type,weekend,Heavy,Free-flow,0
classical_classification_v1,3,90,test,weekday_type,weekend,Heavy,Moderate,108
classical_classification_v1,3,90,test,weekday_type,weekend,Heavy,Heavy,77
classical_classification_v1,3,90,test,weekday_type,weekend,Heavy,Severe,0
classical_classification_v1,3,90,test,weekday_type,weekend,Severe,Free-flow,0
classical_classification_v1,3,90,test,weekday_type,weekend,Severe,Moderate,4
classical_classification_v1,3,90,test,weekday_type,weekend,Severe,Heavy,4
classical_classification_v1,3,90,test,weekday_type,weekend,Severe,Severe,0
classical_classification_v1,3,90,test,peak_status,evening_peak,Free-flow,Free-flow,1319
classical_classification_v1,3,90,test,peak_status,evening_peak,Free-flow,Moderate,240
classical_classification_v1,3,90,test,peak_status,evening_peak,Free-flow,Heavy,1
classical_classification_v1,3,90,test,peak_status,evening_peak,Free-flow,Severe,0
classical_classification_v1,3,90,test,peak_status,evening_peak,Moderate,Free-flow,52
classical_classification_v1,3,90,test,peak_status,evening_peak,Moderate,Moderate,968
classical_classification_v1,3,90,test,peak_status,evening_peak,Moderate,Heavy,195
classical_classification_v1,3,90,test,peak_status,evening_peak,Moderate,Severe,1
classical_classification_v1,3,90,test,peak_status,evening_peak,Heavy,Free-flow,0
classical_classification_v1,3,90,test,peak_status,evening_peak,Heavy,Moderate,33
classical_classification_v1,3,90,test,peak_status,evening_peak,Heavy,Heavy,474
classical_classification_v1,3,90,test,peak_status,evening_peak,Heavy,Severe,16
classical_classification_v1,3,90,test,peak_status,evening_peak,Severe,Free-flow,0
classical_classification_v1,3,90,test,peak_status,evening_peak,Severe,Moderate,0
classical_classification_v1,3,90,test,peak_status,evening_peak,Severe,Heavy,112
classical_classification_v1,3,90,test,peak_status,evening_peak,Severe,Severe,39
classical_classification_v1,3,90,test,peak_status,morning_peak,Free-flow,Free-flow,408
classical_classification_v1,3,90,test,peak_status,morning_peak,Free-flow,Moderate,153
classical_classification_v1,3,90,test,peak_status,morning_peak,Free-flow,Heavy,4
classical_classification_v1,3,90,test,peak_status,morning_peak,Free-flow,Severe,0
classical_classification_v1,3,90,test,peak_status,morning_peak,Moderate,Free-flow,44
classical_classification_v1,3,90,test,peak_status,morning_peak,Moderate,Moderate,948
classical_classification_v1,3,90,test,peak_status,morning_peak,Moderate,Heavy,421
classical_classification_v1,3,90,test,peak_status,morning_peak,Moderate,Severe,10
classical_classification_v1,3,90,test,peak_status,morning_peak,Heavy,Free-flow,0
classical_classification_v1,3,90,test,peak_status,morning_peak,Heavy,Moderate,49
classical_classification_v1,3,90,test,peak_status,morning_peak,Heavy,Heavy,461
classical_classification_v1,3,90,test,peak_status,morning_peak,Heavy,Severe,219
classical_classification_v1,3,90,test,peak_status,morning_peak,Severe,Free-flow,0
classical_classification_v1,3,90,test,peak_status,morning_peak,Severe,Moderate,1
classical_classification_v1,3,90,test,peak_status,morning_peak,Severe,Heavy,86
classical_classification_v1,3,90,test,peak_status,morning_peak,Severe,Severe,571
classical_classification_v1,3,90,test,peak_status,off_peak,Free-flow,Free-flow,13337
classical_classification_v1,3,90,test,peak_status,off_peak,Free-flow,Moderate,853
classical_classification_v1,3,90,test,peak_status,off_peak,Free-flow,Heavy,2
classical_classification_v1,3,90,test,peak_status,off_peak,Free-flow,Severe,0
classical_classification_v1,3,90,test,peak_status,off_peak,Moderate,Free-flow,324
classical_classification_v1,3,90,test,peak_status,off_peak,Moderate,Moderate,3187
classical_classification_v1,3,90,test,peak_status,off_peak,Moderate,Heavy,382
classical_classification_v1,3,90,test,peak_status,off_peak,Moderate,Severe,35
classical_classification_v1,3,90,test,peak_status,off_peak,Heavy,Free-flow,0
classical_classification_v1,3,90,test,peak_status,off_peak,Heavy,Moderate,144
classical_classification_v1,3,90,test,peak_status,off_peak,Heavy,Heavy,782
classical_classification_v1,3,90,test,peak_status,off_peak,Heavy,Severe,475
classical_classification_v1,3,90,test,peak_status,off_peak,Severe,Free-flow,0
classical_classification_v1,3,90,test,peak_status,off_peak,Severe,Moderate,4
classical_classification_v1,3,90,test,peak_status,off_peak,Severe,Heavy,176
classical_classification_v1,3,90,test,peak_status,off_peak,Severe,Severe,574
classical_classification_v1,3,90,test,weather_condition,Clear,Free-flow,Free-flow,11483
classical_classification_v1,3,90,test,weather_condition,Clear,Free-flow,Moderate,957
classical_classification_v1,3,90,test,weather_condition,Clear,Free-flow,Heavy,7
classical_classification_v1,3,90,test,weather_condition,Clear,Free-flow,Severe,0
classical_classification_v1,3,90,test,weather_condition,Clear,Moderate,Free-flow,298
classical_classification_v1,3,90,test,weather_condition,Clear,Moderate,Moderate,3942
classical_classification_v1,3,90,test,weather_condition,Clear,Moderate,Heavy,684
classical_classification_v1,3,90,test,weather_condition,Clear,Moderate,Severe,29
classical_classification_v1,3,90,test,weather_condition,Clear,Heavy,Free-flow,0
classical_classification_v1,3,90,test,weather_condition,Clear,Heavy,Moderate,178
classical_classification_v1,3,90,test,weather_condition,Clear,Heavy,Heavy,1244
classical_classification_v1,3,90,test,weather_condition,Clear,Heavy,Severe,474
classical_classification_v1,3,90,test,weather_condition,Clear,Severe,Free-flow,0
classical_classification_v1,3,90,test,weather_condition,Clear,Severe,Moderate,4
classical_classification_v1,3,90,test,weather_condition,Clear,Severe,Heavy,288
classical_classification_v1,3,90,test,weather_condition,Clear,Severe,Severe,792
classical_classification_v1,3,90,test,weather_condition,Cloudy,Free-flow,Free-flow,2324
classical_classification_v1,3,90,test,weather_condition,Cloudy,Free-flow,Moderate,172
classical_classification_v1,3,90,test,weather_condition,Cloudy,Free-flow,Heavy,0
classical_classification_v1,3,90,test,weather_condition,Cloudy,Free-flow,Severe,0
classical_classification_v1,3,90,test,weather_condition,Cloudy,Moderate,Free-flow,67
classical_classification_v1,3,90,test,weather_condition,Cloudy,Moderate,Moderate,742
classical_classification_v1,3,90,test,weather_condition,Cloudy,Moderate,Heavy,195
classical_classification_v1,3,90,test,weather_condition,Cloudy,Moderate,Severe,7
classical_classification_v1,3,90,test,weather_condition,Cloudy,Heavy,Free-flow,0
classical_classification_v1,3,90,test,weather_condition,Cloudy,Heavy,Moderate,28
classical_classification_v1,3,90,test,weather_condition,Cloudy,Heavy,Heavy,341
classical_classification_v1,3,90,test,weather_condition,Cloudy,Heavy,Severe,156
classical_classification_v1,3,90,test,weather_condition,Cloudy,Severe,Free-flow,0
classical_classification_v1,3,90,test,weather_condition,Cloudy,Severe,Moderate,0
classical_classification_v1,3,90,test,weather_condition,Cloudy,Severe,Heavy,67
classical_classification_v1,3,90,test,weather_condition,Cloudy,Severe,Severe,317
classical_classification_v1,3,90,test,weather_condition,Fog,Free-flow,Free-flow,49
classical_classification_v1,3,90,test,weather_condition,Fog,Free-flow,Moderate,11
classical_classification_v1,3,90,test,weather_condition,Fog,Free-flow,Heavy,0
classical_classification_v1,3,90,test,weather_condition,Fog,Free-flow,Severe,0
classical_classification_v1,3,90,test,weather_condition,Fog,Moderate,Free-flow,5
classical_classification_v1,3,90,test,weather_condition,Fog,Moderate,Moderate,35
classical_classification_v1,3,90,test,weather_condition,Fog,Moderate,Heavy,18
classical_classification_v1,3,90,test,weather_condition,Fog,Moderate,Severe,0
classical_classification_v1,3,90,test,weather_condition,Fog,Heavy,Free-flow,0
classical_classification_v1,3,90,test,weather_condition,Fog,Heavy,Moderate,9
classical_classification_v1,3,90,test,weather_condition,Fog,Heavy,Heavy,4
classical_classification_v1,3,90,test,weather_condition,Fog,Heavy,Severe,14
classical_classification_v1,3,90,test,weather_condition,Fog,Severe,Free-flow,0
classical_classification_v1,3,90,test,weather_condition,Fog,Severe,Moderate,0
classical_classification_v1,3,90,test,weather_condition,Fog,Severe,Heavy,0
classical_classification_v1,3,90,test,weather_condition,Fog,Severe,Severe,21
classical_classification_v1,3,90,test,weather_condition,Overcast,Free-flow,Free-flow,483
classical_classification_v1,3,90,test,weather_condition,Overcast,Free-flow,Moderate,49
classical_classification_v1,3,90,test,weather_condition,Overcast,Free-flow,Heavy,0
classical_classification_v1,3,90,test,weather_condition,Overcast,Free-flow,Severe,0
classical_classification_v1,3,90,test,weather_condition,Overcast,Moderate,Free-flow,20
classical_classification_v1,3,90,test,weather_condition,Overcast,Moderate,Moderate,233
classical_classification_v1,3,90,test,weather_condition,Overcast,Moderate,Heavy,40
classical_classification_v1,3,90,test,weather_condition,Overcast,Moderate,Severe,0
classical_classification_v1,3,90,test,weather_condition,Overcast,Heavy,Free-flow,0
classical_classification_v1,3,90,test,weather_condition,Overcast,Heavy,Moderate,9
classical_classification_v1,3,90,test,weather_condition,Overcast,Heavy,Heavy,71
classical_classification_v1,3,90,test,weather_condition,Overcast,Heavy,Severe,18
classical_classification_v1,3,90,test,weather_condition,Overcast,Severe,Free-flow,0
classical_classification_v1,3,90,test,weather_condition,Overcast,Severe,Moderate,1
classical_classification_v1,3,90,test,weather_condition,Overcast,Severe,Heavy,11
