task_type,model_version,target,horizon_windows,horizon_minutes,split,dimension,slice_value,rows,positive_rows,sufficient_support,rmse,mae,mape_percent,r_squared,bias,residual_standard_deviation,residual_q10,residual_median,residual_q90,interval_coverage,mean_interval_width,task,accuracy,precision,recall,f1,roc_auc,pr_auc,prevalence,mean_confidence,mean_normalized_entropy,macro_precision,macro_recall,macro_f1
congestion,classical_classification_v1,,2,60,test,road_id,NL-010,1085,,True,,,,,,,,,,,,congestion,0.8571428571,,,,,,,0.862473927609,0.305862573201,0.7436186569,0.8124150079,0.773085237
congestion,classical_classification_v1,,2,60,test,road_id,NL-011,1085,,True,,,,,,,,,,,,congestion,0.86359447,,,,,,,0.867298097616,0.29811219086,0.7019042245,0.7602597015,0.7268958204
congestion,classical_classification_v1,,2,60,test,road_id,NL-012,1085,,True,,,,,,,,,,,,congestion,0.8525345622,,,,,,,0.861678857146,0.31304567084,0.7471356737,0.7597107043,0.7526184355
congestion,classical_classification_v1,,2,60,test,road_id,NL-013,1085,,True,,,,,,,,,,,,congestion,0.8737327189,,,,,,,0.865049353544,0.307864157774,0.7858301227,0.7873068521,0.7859827348
congestion,classical_classification_v1,,2,60,test,road_id,NL-014,1085,,True,,,,,,,,,,,,congestion,0.8571428571,,,,,,,0.868297281193,0.298006466388,0.7088048302,0.7804459395,0.7386922272
congestion,classical_classification_v1,,2,60,test,road_id,NL-015,1085,,True,,,,,,,,,,,,congestion,0.8294930876,,,,,,,0.856645244446,0.316943603128,0.686338185,0.7150072937,0.6956007417
congestion,classical_classification_v1,,2,60,test,road_id,NL-016,1085,,True,,,,,,,,,,,,congestion,0.8313364055,,,,,,,0.860656858036,0.309296382056,0.7014682025,0.7506600499,0.7204171111
congestion,classical_classification_v1,,2,60,test,road_id,NL-017,1085,,True,,,,,,,,,,,,congestion,0.8580645161,,,,,,,0.865377184176,0.301947491467,0.7054802973,0.779383117,0.7349982817
congestion,classical_classification_v1,,2,60,test,road_id,NL-018,1085,,True,,,,,,,,,,,,congestion,0.8341013825,,,,,,,0.862033077361,0.309035267469,0.7153728216,0.7675342491,0.737844046
congestion,classical_classification_v1,,2,60,test,road_id,NL-019,1085,,True,,,,,,,,,,,,congestion,0.8460829493,,,,,,,0.858873518116,0.313987390574,0.7366602878,0.7578589924,0.7463876731
congestion,classical_classification_v1,,2,60,test,road_id,NL-020,1085,,True,,,,,,,,,,,,congestion,0.8571428571,,,,,,,0.86615025746,0.300710322425,0.7260586125,0.7827415916,0.7512070363
congestion,classical_classification_v1,,2,60,test,road_id,NL-021,1085,,True,,,,,,,,,,,,congestion,0.8516129032,,,,,,,0.856582265639,0.311039480194,0.7362738419,0.8034549766,0.7643330191
congestion,classical_classification_v1,,2,60,test,road_id,NL-022,1085,,True,,,,,,,,,,,,congestion,0.8617511521,,,,,,,0.868384157778,0.298120558662,0.7091520673,0.7754444664,0.7375333555
congestion,classical_classification_v1,,2,60,test,road_id,NL-023,1085,,True,,,,,,,,,,,,congestion,0.8377880184,,,,,,,0.859699717816,0.309179021533,0.7029851125,0.7599712578,0.7265365411
congestion,classical_classification_v1,,2,60,test,road_id,NL-024,1085,,True,,,,,,,,,,,,congestion,0.8479262673,,,,,,,0.863428551402,0.304281905959,0.7196277032,0.7748247335,0.7422461268
congestion,classical_classification_v1,,2,60,test,road_id,NL-025,1085,,True,,,,,,,,,,,,congestion,0.8552995392,,,,,,,0.868786208874,0.296642238381,0.6883467325,0.7709506436,0.718874801
congestion,classical_classification_v1,,2,60,test,origin_hour,0,1100,,True,,,,,,,,,,,,congestion,1,,,,,,,0.958414611797,0.151622516969,0.25,0.25,0.25
congestion,classical_classification_v1,,2,60,test,origin_hour,1,1100,,True,,,,,,,,,,,,congestion,1,,,,,,,0.958412556006,0.151628061778,0.25,0.25,0.25
congestion,classical_classification_v1,,2,60,test,origin_hour,2,1100,,True,,,,,,,,,,,,congestion,1,,,,,,,0.958414478917,0.151622443278,0.25,0.25,0.25
congestion,classical_classification_v1,,2,60,test,origin_hour,3,1100,,True,,,,,,,,,,,,congestion,1,,,,,,,0.958414006604,0.15162379265,0.25,0.25,0.25
congestion,classical_classification_v1,,2,60,test,origin_hour,4,1100,,True,,,,,,,,,,,,congestion,0.9990909091,,,,,,,0.957697279383,0.153453547303,0.2497727273,0.25,0.249886312
congestion,classical_classification_v1,,2,60,test,origin_hour,5,1100,,True,,,,,,,,,,,,congestion,0.9254545455,,,,,,,0.883507957437,0.262699953213,0.4172355485,0.4477342267,0.4303474903
congestion,classical_classification_v1,,2,60,test,origin_hour,6,1100,,True,,,,,,,,,,,,congestion,0.7809090909,,,,,,,0.851973463289,0.361146560961,0.7808836004,0.7274086091,0.7396744633
congestion,classical_classification_v1,,2,60,test,origin_hour,7,1100,,True,,,,,,,,,,,,congestion,0.6790909091,,,,,,,0.777207314914,0.486624048026,0.6739592716,0.718756824,0.6556026352
congestion,classical_classification_v1,,2,60,test,origin_hour,8,1125,,True,,,,,,,,,,,,congestion,0.6862222222,,,,,,,0.757839550398,0.502976992573,0.7689716709,0.7355633251,0.7451350625
congestion,classical_classification_v1,,2,60,test,origin_hour,9,1150,,True,,,,,,,,,,,,congestion,0.7286956522,,,,,,,0.769211407766,0.431356202965,0.6398680164,0.6911953689,0.653280172
congestion,classical_classification_v1,,2,60,test,origin_hour,10,1150,,True,,,,,,,,,,,,congestion,0.7582608696,,,,,,,0.811609910728,0.360300766789,0.5212499799,0.4930248442,0.4914504095
congestion,classical_classification_v1,,2,60,test,origin_hour,11,1150,,True,,,,,,,,,,,,congestion,0.8173913043,,,,,,,0.807529316732,0.353235502252,0.382153133,0.4016758587,0.3895112947
congestion,classical_classification_v1,,2,60,test,origin_hour,12,1150,,True,,,,,,,,,,,,congestion,0.8391304348,,,,,,,0.840433819695,0.321587194137,0.3941100388,0.4140877663,0.4017249199
congestion,classical_classification_v1,,2,60,test,origin_hour,13,1150,,True,,,,,,,,,,,,congestion,0.8173913043,,,,,,,0.836234963093,0.328962693743,0.4946948863,0.5051265039,0.4986597598
congestion,classical_classification_v1,,2,60,test,origin_hour,14,1150,,True,,,,,,,,,,,,congestion,0.8417391304,,,,,,,0.84575007129,0.322720974204,0.5993864902,0.5730298718,0.5811686173
congestion,classical_classification_v1,,2,60,test,origin_hour,15,1150,,True,,,,,,,,,,,,congestion,0.7086956522,,,,,,,0.791558715606,0.442152116941,0.7135618824,0.6845968015,0.6804174806
congestion,classical_classification_v1,,2,60,test,origin_hour,16,1150,,True,,,,,,,,,,,,congestion,0.6765217391,,,,,,,0.723187154522,0.534930578729,0.7351447527,0.7244130979,0.7275398112
congestion,classical_classification_v1,,2,60,test,origin_hour,17,1150,,True,,,,,,,,,,,,congestion,0.68,,,,,,,0.70600335819,0.566474594972,0.7594713239,0.7522494132,0.7533522133
congestion,classical_classification_v1,,2,60,test,origin_hour,18,1150,,True,,,,,,,,,,,,congestion,0.7243478261,,,,,,,0.832114463805,0.398266938303,0.7077359619,0.6053640066,0.6114137973
congestion,classical_classification_v1,,2,60,test,origin_hour,19,1150,,True,,,,,,,,,,,,congestion,0.8408695652,,,,,,,0.864541126674,0.301692555421,0.4895876383,0.672884321,0.5362593187
congestion,classical_classification_v1,,2,60,test,origin_hour,20,1150,,True,,,,,,,,,,,,congestion,0.9973913043,,,,,,,0.955607408244,0.156774047461,0.4993461203,0.375,0.4163392987
congestion,classical_classification_v1,,2,60,test,origin_hour,21,1150,,True,,,,,,,,,,,,congestion,1,,,,,,,0.958371010384,0.151747449542,0.25,0.25,0.25
congestion,classical_classification_v1,,2,60,test,origin_hour,22,1150,,True,,,,,,,,,,,,congestion,1,,,,,,,0.958413664998,0.151624796001,0.25,0.25,0.25
congestion,classical_classification_v1,,2,60,test,origin_hour,23,1100,,True,,,,,,,,,,,,congestion,1,,,,,,,0.958414283118,0.151621584731,0.25,0.25,0.25
congestion,classical_classification_v1,,2,60,test,weekday,Friday,4375,,True,,,,,,,,,,,,congestion,0.8155428571,,,,,,,0.839273255466,0.343498241824,0.7217245765,0.7631025842,0.7393625587
congestion,classical_classification_v1,,2,60,test,weekday,Monday,3600,,True,,,,,,,,,,,,congestion,0.8161111111,,,,,,,0.840787135299,0.33931499406,0.7143814881,0.7552502906,0.7316697342
congestion,classical_classification_v1,,2,60,test,weekday,Saturday,4750,,True,,,,,,,,,,,,congestion,0.9128421053,,,,,,,0.897516348914,0.251051829378,0.5293412547,0.5209820741,0.5223220325
congestion,classical_classification_v1,,2,60,test,weekday,Sunday,3600,,True,,,,,,,,,,,,congestion,0.9413888889,,,,,,,0.913614554839,0.225260188753,0.5214545924,0.5201280597,0.5173337364
congestion,classical_classification_v1,,2,60,test,weekday,Thursday,3600,,True,,,,,,,,,,,,congestion,0.8388888889,,,,,,,0.852055256773,0.330129884716,0.7691780487,0.7885255621,0.7779184743
congestion,classical_classification_v1,,2,60,test,weekday,Tuesday,3600,,True,,,,,,,,,,,,congestion,0.8216666667,,,,,,,0.843862418662,0.337159426422,0.720906261,0.75811171,0.7367622522
congestion,classical_classification_v1,,2,60,test,weekday,Wednesday,3600,,True,,,,,,,,,,,,congestion,0.8141666667,,,,,,,0.844652645897,0.334773076077,0.7092346529,0.7575494323,0.7285570826
congestion,classical_classification_v1,,2,60,test,weekday_type,weekday,18775,,True,,,,,,,,,,,,congestion,0.8210386152,,,,,,,0.843925823517,0.33724438778,0.7306942128,0.7676973122,0.7465913922
congestion,classical_classification_v1,,2,60,test,weekday_type,weekend,8350,,True,,,,,,,,,,,,congestion,0.9251497006,,,,,,,0.904456892786,0.239932080126,0.5272387829,0.5213051577,0.5212344255
congestion,classical_classification_v1,,2,60,test,peak_status,evening_peak,3450,,True,,,,,,,,,,,,congestion,0.7484057971,,,,,,,0.800886316223,0.422144696232,0.714778147,0.7194810289,0.7128177467
congestion,classical_classification_v1,,2,60,test,peak_status,morning_peak,3375,,True,,,,,,,,,,,,congestion,0.6983703704,,,,,,,0.768026862084,0.473243023077,0.7189099295,0.7177805874,0.7126651116
congestion,classical_classification_v1,,2,60,test,peak_status,off_peak,20300,,True,,,,,,,,,,,,congestion,0.8966009852,,,,,,,0.888757336985,0.260177430775,0.7136068822,0.7540269493,0.7301878646
congestion,classical_classification_v1,,2,60,test,weather_condition,Clear,20397,,True,,,,,,,,,,,,congestion,0.8564494779,,,,,,,0.863111024567,0.305102692241,0.7341477554,0.7735552485,0.7520659307
congestion,classical_classification_v1,,2,60,test,weather_condition,Cloudy,4424,,True,,,,,,,,,,,,congestion,0.8494575045,,,,,,,0.862072299425,0.31249671932,0.7514228133,0.7907837387,0.7687244121
congestion,classical_classification_v1,,2,60,test,weather_condition,Fog,166,,True,,,,,,,,,,,,congestion,0.765060241,,,,,,,0.856847626982,0.333544412838,0.6340986537,0.6732486264,0.6499348113
congestion,classical_classification_v1,,2,60,test,weather_condition,Overcast,970,,True,,,,,,,,,,,,congestion,0.8412371134,,,,,,,0.846101351775,0.332857687382,0.7249194736,0.7620157447,0.7404458478
congestion,classical_classification_v1,,2,60,test,weather_condition,Rain,1168,,True,,,,,,,,,,,,congestion,0.8304794521,,,,,,,0.869249959967,0.300762688711,0.6100590635,0.6745706522,0.6158176175
congestion,classical_classification_v1,,2,60,test,actual_congestion,Free-flow,16317,,True,,,,,,,,,,,,congestion,0.9222283508,,,,,,,0.919917535934,0.206990554178,0.25,0.2305570877,0.2398852224
congestion,classical_classification_v1,,2,60,test,actual_congestion,Heavy,2671,,True,,,,,,,,,,,,congestion,0.6274803444,,,,,,,0.71604910067,0.562144214909,0.25,0.1568700861,0.1927766276
congestion,classical_classification_v1,,2,60,test,actual_congestion,Moderate,6567,,True,,,,,,,,,,,,congestion,0.7986904218,,,,,,,0.804666182102,0.403816319231,0.25,0.1996726055,0.2220199797
congestion,classical_classification_v1,,2,60,test,actual_congestion,Severe,1570,,True,,,,,,,,,,,,congestion,0.7458598726,,,,,,,0.757845854596,0.512345484519,0.25,0.1864649682,0.2136081722
congestion,classical_classification_v1,,2,60,validation,overall,all,27125,,True,,,,,,,,,,,,congestion,0.8524976959,,,,,,,0.861000806672,0.308689560156,0.7304788303,0.7731870269,0.7497023949
congestion,classical_classification_v1,,2,60,validation,road_id,NL-001,1085,,True,,,,,,,,,,,,congestion,0.8387096774,,,,,,,0.862514019884,0.305384053296,0.689744593,0.7535681754,0.7158145253
congestion,classical_classification_v1,,2,60,validation,road_id,NL-002,1085,,True,,,,,,,,,,,,congestion,0.8423963134,,,,,,,0.856130379658,0.315051002427,0.7392517737,0.7796060773,0.7568390406
congestion,classical_classification_v1,,2,60,validation,road_id,NL-003,1085,,True,,,,,,,,,,,,congestion,0.8387096774,,,,,,,0.854640531049,0.315744552228,0.7312618552,0.7485697059,0.7393353621
congestion,classical_classification_v1,,2,60,validation,road_id,NL-004,1085,,True,,,,,,,,,,,,congestion,0.8470046083,,,,,,,0.855602243623,0.316919028395,0.7314783175,0.7505414906,0.7399731624
congestion,classical_classification_v1,,2,60,validation,road_id,NL-005,1085,,True,,,,,,,,,,,,congestion,0.867281106,,,,,,,0.857891364805,0.315709484105,0.7865951094,0.7863499922,0.7858193535
congestion,classical_classification_v1,,2,60,validation,road_id,NL-006,1085,,True,,,,,,,,,,,,congestion,0.8414746544,,,,,,,0.857988821862,0.31598464096,0.7247715017,0.737605814,0.7308742615
congestion,classical_classification_v1,,2,60,validation,road_id,NL-007,1085,,True,,,,,,,,,,,,congestion,0.8589861751,,,,,,,0.862665752406,0.304809723956,0.7245800212,0.7730151428,0.7452823544
congestion,classical_classification_v1,,2,60,validation,road_id,NL-008,1085,,True,,,,,,,,,,,,congestion,0.8783410138,,,,,,,0.863908474936,0.303826126864,0.7551423329,0.8154541795,0.7812259662
congestion,classical_classification_v1,,2,60,validation,road_id,NL-009,1085,,True,,,,,,,,,,,,congestion,0.8608294931,,,,,,,0.862371034114,0.310968680877,0.7646527586,0.7801675905,0.7718252519
congestion,classical_classification_v1,,2,60,validation,road_id,NL-010,1085,,True,,,,,,,,,,,,congestion,0.8377880184,,,,,,,0.864723935192,0.303845463116,0.6855543866,0.7702085873,0.7184369082
congestion,classical_classification_v1,,2,60,validation,road_id,NL-011,1085,,True,,,,,,,,,,,,congestion,0.865437788,,,,,,,0.864364726415,0.302533835963,0.7200333617,0.7800678078,0.7461729778
congestion,classical_classification_v1,,2,60,validation,road_id,NL-012,1085,,True,,,,,,,,,,,,congestion,0.8700460829,,,,,,,0.862128952684,0.312286108191,0.7747092936,0.7997678519,0.786260254
congestion,classical_classification_v1,,2,60,validation,road_id,NL-013,1085,,True,,,,,,,,,,,,congestion,0.8506912442,,,,,,,0.863320881646,0.310476929644,0.7395018016,0.7567272839,0.7472172937
congestion,classical_classification_v1,,2,60,validation,road_id,NL-014,1085,,True,,,,,,,,,,,,congestion,0.866359447,,,,,,,0.86603505468,0.300908275633,0.7179894901,0.7861854287,0.7457499007
congestion,classical_classification_v1,,2,60,validation,road_id,NL-015,1085,,True,,,,,,,,,,,,congestion,0.8562211982,,,,,,,0.859059918252,0.314571790586,0.7468375437,0.76140448,0.7536112263
congestion,classical_classification_v1,,2,60,validation,road_id,NL-016,1085,,True,,,,,,,,,,,,congestion,0.8322580645,,,,,,,0.854581383704,0.314972894911,0.7127164764,0.7810990589,0.7402683078
congestion,classical_classification_v1,,2,60,validation,road_id,NL-017,1085,,True,,,,,,,,,,,,congestion,0.8460829493,,,,,,,0.865196997207,0.300918789759,0.6939977462,0.7415141648,0.7150075925
congestion,classical_classification_v1,,2,60,validation,road_id,NL-018,1085,,True,,,,,,,,,,,,congestion,0.8433179724,,,,,,,0.863587376626,0.307261074769,0.7422638304,0.78764893,0.7622349987
congestion,classical_classification_v1,,2,60,validation,road_id,NL-019,1085,,True,,,,,,,,,,,,congestion,0.8497695853,,,,,,,0.856952465854,0.316425588594,0.7446099017,0.7636789298,0.7526611365
congestion,classical_classification_v1,,2,60,validation,road_id,NL-020,1085,,True,,,,,,,,,,,,congestion,0.867281106,,,,,,,0.862841004411,0.303180372145,0.7217616865,0.7874927372,0.7505065583
congestion,classical_classification_v1,,2,60,validation,road_id,NL-021,1085,,True,,,,,,,,,,,,congestion,0.8451612903,,,,,,,0.860415003261,0.307595414858,0.7268230448,0.7884717399,0.7523413442
congestion,classical_classification_v1,,2,60,validation,road_id,NL-022,1085,,True,,,,,,,,,,,,congestion,0.8552995392,,,,,,,0.865531258101,0.299519900669,0.6968917559,0.7680808527,0.7252486166
congestion,classical_classification_v1,,2,60,validation,road_id,NL-023,1085,,True,,,,,,,,,,,,congestion,0.8414746544,,,,,,,0.85657216194,0.311634114605,0.7246316514,0.7818949616,0.7498069824
congestion,classical_classification_v1,,2,60,validation,road_id,NL-024,1085,,True,,,,,,,,,,,,congestion,0.8580645161,,,,,,,0.859580870245,0.307246951535,0.7127005591,0.7892592132,0.7415339859
congestion,classical_classification_v1,,2,60,validation,road_id,NL-025,1085,,True,,,,,,,,,,,,congestion,0.8534562212,,,,,,,0.866415554245,0.299464205825,0.705262495,0.7774429782,0.7358045498
congestion,classical_classification_v1,,2,60,validation,origin_hour,0,1150,,True,,,,,,,,,,,,congestion,1,,,,,,,0.958416238561,0.151615093317,0.25,0.25,0.25
congestion,classical_classification_v1,,2,60,validation,origin_hour,1,1150,,True,,,,,,,,,,,,congestion,1,,,,,,,0.958416798826,0.151613241034,0.25,0.25,0.25
congestion,classical_classification_v1,,2,60,validation,origin_hour,2,1150,,True,,,,,,,,,,,,congestion,1,,,,,,,0.9584163511,0.151614688945,0.25,0.25,0.25
congestion,classical_classification_v1,,2,60,validation,origin_hour,3,1150,,True,,,,,,,,,,,,congestion,1,,,,,,,0.958415988066,0.151615850742,0.25,0.25,0.25
congestion,classical_classification_v1,,2,60,validation,origin_hour,4,1150,,True,,,,,,,,,,,,congestion,1,,,,,,,0.957777190045,0.153260266352,0.25,0.25,0.25
congestion,classical_classification_v1,,2,60,validation,origin_hour,5,1150,,True,,,,,,,,,,,,congestion,0.9086956522,,,,,,,0.887798650119,0.255677490085,0.3990067149,0.4232371535,0.4096208341
congestion,classical_classification_v1,,2,60,validation,origin_hour,6,1150,,True,,,,,,,,,,,,congestion,0.7860869565,,,,,,,0.850385634329,0.362676686462,0.5877148498,0.5879869964,0.5761944449
congestion,classical_classification_v1,,2,60,validation,origin_hour,7,1125,,True,,,,,,,,,,,,congestion,0.6915555556,,,,,,,0.767714007694,0.499774477047,0.4688703438,0.4761550179,0.4380055111
congestion,classical_classification_v1,,2,60,validation,origin_hour,8,1100,,True,,,,,,,,,,,,congestion,0.6763636364,,,,,,,0.743153462012,0.522800862836,0.5839966964,0.6478824016,0.5791807551
congestion,classical_classification_v1,,2,60,validation,origin_hour,9,1100,,True,,,,,,,,,,,,congestion,0.7481818182,,,,,,,0.766129961636,0.43635859436,0.5297494577,0.5843715595,0.5382006206
congestion,classical_classification_v1,,2,60,validation,origin_hour,10,1100,,True,,,,,,,,,,,,congestion,0.7609090909,,,,,,,0.811982709002,0.359754025546,0.3967042756,0.3968171033,0.3804544467
congestion,classical_classification_v1,,2,60,validation,origin_hour,11,1100,,True,,,,,,,,,,,,congestion,0.82,,,,,,,0.806401449811,0.352969959649,0.3763871399,0.3923785345,0.3827897966
congestion,classical_classification_v1,,2,60,validation,origin_hour,12,1100,,True,,,,,,,,,,,,congestion,0.8218181818,,,,,,,0.838969421152,0.321976410342,0.3792207792,0.3995518228,0.3867570929
congestion,classical_classification_v1,,2,60,validation,origin_hour,13,1100,,True,,,,,,,,,,,,congestion,0.8090909091,,,,,,,0.83772945127,0.326847035047,0.3845811052,0.3969462272,0.3893186244
congestion,classical_classification_v1,,2,60,validation,origin_hour,14,1100,,True,,,,,,,,,,,,congestion,0.8027272727,,,,,,,0.843106762955,0.324760116672,0.4124309205,0.3963809104,0.3976685779
congestion,classical_classification_v1,,2,60,validation,origin_hour,15,1100,,True,,,,,,,,,,,,congestion,0.7218181818,,,,,,,0.788841218166,0.444567996983,0.5356335679,0.5206265473,0.5103260621
congestion,classical_classification_v1,,2,60,validation,origin_hour,16,1100,,True,,,,,,,,,,,,congestion,0.68,,,,,,,0.705785878915,0.559279806213,0.6246338737,0.5220602745,0.544760658
congestion,classical_classification_v1,,2,60,validation,origin_hour,17,1150,,True,,,,,,,,,,,,congestion,0.6347826087,,,,,,,0.67488137371,0.605353151488,0.5412924675,0.5287330627,0.5320054246
congestion,classical_classification_v1,,2,60,validation,origin_hour,18,1150,,True,,,,,,,,,,,,congestion,0.7269565217,,,,,,,0.823632017865,0.409900483829,0.5669111709,0.4892541789,0.4875838668
congestion,classical_classification_v1,,2,60,validation,origin_hour,19,1150,,True,,,,,,,,,,,,congestion,0.832173913,,,,,,,0.864810657086,0.299517942473,0.3969993477,0.4196154454,0.404076561
congestion,classical_classification_v1,,2,60,validation,origin_hour,20,1150,,True,,,,,,,,,,,,congestion,0.9991304348,,,,,,,0.957618372021,0.153712797667,0.2497826087,0.25,0.2498912571
congestion,classical_classification_v1,,2,60,validation,origin_hour,21,1150,,True,,,,,,,,,,,,congestion,1,,,,,,,0.958388784455,0.151698072869,0.25,0.25,0.25
congestion,classical_classification_v1,,2,60,validation,origin_hour,22,1150,,True,,,,,,,,,,,,congestion,1,,,,,,,0.958415755742,0.151616688332,0.25,0.25,0.25
congestion,classical_classification_v1,,2,60,validation,origin_hour,23,1150,,True,,,,,,,,,,,,congestion,1,,,,,,,0.958415993215,0.151616019582,0.25,0.25,0.25
congestion,classical_classification_v1,,2,60,validation,weekday,Friday,3975,,True,,,,,,,,,,,,congestion,0.8342138365,,,,,,,0.852043023643,0.323954294611,0.7335780117,0.7699597178,0.7494836954
congestion,classical_classification_v1,,2,60,validation,weekday,Monday,3600,,True,,,,,,,,,,,,congestion,0.8080555556,,,,,,,0.843299759086,0.336200911328,0.7120814524,0.7527069416,0.7293706863
congestion,classical_classification_v1,,2,60,validation,weekday,Saturday,3600,,True,,,,,,,,,,,,congestion,0.9125,,,,,,,0.896463964125,0.251788588018,0.5273975785,0.5288444398,0.5271725325
congestion,classical_classification_v1,,2,60,validation,weekday,Sunday,3600,,True,,,,,,,,,,,,congestion,0.9216666667,,,,,,,0.897635240637,0.248892673269,0.5300645263,0.5350862259,0.5316844656
congestion,classical_classification_v1,,2,60,validation,weekday,Thursday,4800,,True,,,,,,,,,,,,congestion,0.8254166667,,,,,,,0.845220726088,0.335068067883,0.7348317655,0.7743397647,0.7514961652
congestion,classical_classification_v1,,2,60,validation,weekday,Tuesday,3600,,True,,,,,,,,,,,,congestion,0.8236111111,,,,,,,0.845236708507,0.334595881558,0.731290444,0.7650304607,0.746134364
congestion,classical_classification_v1,,2,60,validation,weekday,Wednesday,3950,,True,,,,,,,,,,,,congestion,0.8529113924,,,,,,,0.853981761089,0.318946399317,0.7302979623,0.7750044134,0.7503697261
congestion,classical_classification_v1,,2,60,validation,weekday_type,weekday,19925,,True,,,,,,,,,,,,congestion,0.8291593476,,,,,,,0.847974391159,0.329774242339,0.7285082522,0.7678122421,0.7457118716
congestion,classical_classification_v1,,2,60,validation,weekday_type,weekend,7200,,True,,,,,,,,,,,,congestion,0.9170833333,,,,,,,0.897049602381,0.250340630643,0.5286734686,0.531950799,0.5294046145
congestion,classical_classification_v1,,2,60,validation,peak_status,evening_peak,3450,,True,,,,,,,,,,,,congestion,0.7313043478,,,,,,,0.787774682887,0.438257192597,0.6898442327,0.6925561305,0.6870041808
congestion,classical_classification_v1,,2,60,validation,peak_status,morning_peak,3325,,True,,,,,,,,,,,,congestion,0.7052631579,,,,,,,0.759064669073,0.486412538224,0.697414287,0.7189977887,0.7034622174
congestion,classical_classification_v1,,2,60,validation,peak_status,off_peak,20350,,True,,,,,,,,,,,,congestion,0.8971007371,,,,,,,0.890070476676,0.257685273474,0.6851232112,0.7241636061,0.6993687689
congestion,classical_classification_v1,,2,60,validation,weather_condition,Clear,20325,,True,,,,,,,,,,,,congestion,0.8599753998,,,,,,,0.865393088478,0.30241413949,0.7413347096,0.7835254627,0.7605096672
congestion,classical_classification_v1,,2,60,validation,weather_condition,Cloudy,5024,,True,,,,,,,,,,,,congestion,0.8284235669,,,,,,,0.844273816113,0.331964007157,0.705076347,0.7414397052,0.720929716
congestion,classical_classification_v1,,2,60,validation,weather_condition,Fog,176,,True,,,,,,,,,,,,congestion,0.8352272727,,,,,,,0.846114852213,0.326812350252,0.5083798576,0.4945865303,0.5007223228
congestion,classical_classification_v1,,2,60,validation,weather_condition,Overcast,856,,True,,,,,,,,,,,,congestion,0.8714953271,,,,,,,0.860525221248,0.308243484287,0.7128918683,0.7506297264,0.7293306893
congestion,classical_classification_v1,,2,60,validation,weather_condition,Rain,744,,True,,,,,,,,,,,,congestion,0.7930107527,,,,,,,0.858030782435,0.319185975753,0.632290194,0.7177102978,0.6612684271
congestion,classical_classification_v1,,2,60,validation,actual_congestion,Free-flow,16486,,True,,,,,,,,,,,,congestion,0.9194468033,,,,,,,0.917515382082,0.210168137453,0.25,0.2298617008,0.2395082796
congestion,classical_classification_v1,,2,60,validation,actual_congestion,Heavy,2600,,True,,,,,,,,,,,,congestion,0.6588461538,,,,,,,0.717869590367,0.559462917457,0.25,0.1647115385,0.1985856712
congestion,classical_classification_v1,,2,60,validation,actual_congestion,Moderate,6595,,True,,,,,,,,,,,,congestion,0.7893858984,,,,,,,0.802781414641,0.405347468752,0.25,0.1973464746,0.2205745276
congestion,classical_classification_v1,,2,60,validation,actual_congestion,Severe,1444,,True,,,,,,,,,,,,congestion,0.7250692521,,,,,,,0.739393301566,0.540514032813,0.25,0.181267313,0.2101565636
congestion,classical_classification_v1,,3,90,test,overall,all,27100,,True,,,,,,,,,,,,congestion,0.8512177122,,,,,,,0.861467014572,0.302755296478,0.7283257456,0.7762463825,0.7492509117
congestion,classical_classification_v1,,3,90,test,road_id,NL-001,1084,,True,,,,,,,,,,,,congestion,0.8625461255,,,,,,,0.862551168051,0.29986356279,0.7565270831,0.8190704982,0.7832983215
congestion,classical_classification_v1,,3,90,test,road_id,NL-002,1084,,True,,,,,,,,,,,,congestion,0.8284132841,,,,,,,0.854416872899,0.309349079368,0.7042046498,0.7525334734,0.724721242
congestion,classical_classification_v1,,3,90,test,road_id,NL-003,1084,,True,,,,,,,,,,,,congestion,0.8680811808,,,,,,,0.85573147596,0.308762001553,0.7761910856,0.8155406111,0.7932947188
congestion,classical_classification_v1,,3,90,test,road_id,NL-004,1084,,True,,,,,,,,,,,,congestion,0.8579335793,,,,,,,0.85809479015,0.310015938298,0.7651326795,0.7774505229,0.770559577
congestion,classical_classification_v1,,3,90,test,road_id,NL-005,1084,,True,,,,,,,,,,,,congestion,0.8597785978,,,,,,,0.86024996968,0.308435839777,0.7624100777,0.7848852562,0.7722139641
congestion,classical_classification_v1,,3,90,test,road_id,NL-006,1084,,True,,,,,,,,,,,,congestion,0.8450184502,,,,,,,0.85804623427,0.310132287803,0.7374239223,0.7558478435,0.745395881
congestion,classical_classification_v1,,3,90,test,road_id,NL-007,1084,,True,,,,,,,,,,,,congestion,0.8634686347,,,,,,,0.860961823417,0.300545910748,0.7288038518,0.7795915468,0.7488223573
congestion,classical_classification_v1,,3,90,test,road_id,NL-008,1084,,True,,,,,,,,,,,,congestion,0.8468634686,,,,,,,0.863215203555,0.298220263361,0.7101935247,0.7896244842,0.7427925227
congestion,classical_classification_v1,,3,90,test,road_id,NL-009,1084,,True,,,,,,,,,,,,congestion,0.8533210332,,,,,,,0.858211357515,0.309080177941,0.7385152009,0.7466589568,0.7413156431
congestion,classical_classification_v1,,3,90,test,road_id,NL-010,1084,,True,,,,,,,,,,,,congestion,0.8542435424,,,,,,,0.860889985853,0.301231812266,0.7482547505,0.8215047864,0.7789266103
